transaction_id,amount,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction,is_fraud
fbc6e163-d7ec-480c-8b2f-6a0843277c5c,4096.47,19:50.5,Goa,Trusted,Healthcare,zehaansinghal@icici,3,0,3,186,0
adc2b749-66f4-4912-9b61-6bc99645b69e,48994.75,08:26.5,Tripura,Trusted,Education,keya59@hdfcbank,3,5,5,181,0
1041d616-ff20-4fe7-84eb-7e1bdc020fbf,5188.49,17:02.5,Uttar Pradesh,Trusted,Others,kbains@icici,4,3,4,131,0
d657b387-cc7f-40ea-9d04-cf44a15bad62,1765.09,12:10.5,Chhattisgarh,Trusted,Healthcare,avni69@sbi,4,5,5,136,0
f0cefdf1-35e8-45bb-a15e-3bb0d773914f,10600.04,37:29.5,Gujarat,Untrusted,Travel,balveerwable@yesbank,3,5,6,80,0
c2143708-ab3b-43f1-9a45-9fad979fb8b1,7531.29,29:54.5,Jharkhand,Untrusted,Travel,dhillonraghav@paytm,4,4,5,103,0
d0f5043f-e158-4fc6-b703-a483c4e3ff04,30604.17,05:48.5,Haryana,Untrusted,Electronics,horadayita@paytm,4,3,6,168,0
55738ca5-07c9-4ad2-b819-6b191729a876,6072.81,56:27.5,Punjab,Untrusted,Travel,cprabhakar@icici,3,2,4,177,0
6e1cd8da-853b-4d52-a5f8-ce9ff46ef97c,25867.51,39:48.5,Arunachal Pradesh,Untrusted,Education,okadakia@paytm,2,1,1,64,0
046f35a9-bac8-4953-ba2a-357a4ccd2f95,4310.7,00:23.5,Andhra Pradesh,Trusted,Grocery,unnideo@hdfcbank,4,5,7,187,0
dee5994a-6c3e-4867-af1a-2656e757d498,228.08,16:16.5,Sikkim,Untrusted,Food,dchaudhari@icici,2,5,7,77,0
6d3ba5b2-c04d-4273-8a28-444f1c5cac1e,6573,31:33.5,Tripura,Trusted,Fashion,mishraamol@hdfcbank,4,3,3,121,0
c59ab4a1-ca41-4ac3-b50b-009473ca6f5b,9379.48,40:16.5,Odisha,Trusted,Others,kshenoy@yesbank,3,4,4,37,0
3b7047dc-a2ab-4572-b8f9-7001f22bdc82,5268.81,39:22.5,Kerala,Trusted,Healthcare,ranbirchandran@axisbank,4,5,6,75,0
60fd748b-1860-4b00-90db-11a993ec6f5f,6762.73,30:48.5,Odisha,Trusted,Others,kapoorekaja@hdfcbank,1,2,4,133,0
082b0293-fa87-4f1c-bb0e-80628085c236,6996.77,12:26.5,Tamil Nadu,Trusted,Others,charles81@kotak,3,5,7,113,0
1f9e11ad-1f1b-4f28-93ee-a50344e9ed55,2137.66,59:15.5,Bihar,Trusted,Grocery,pwalla@paytm,3,3,3,38,0
7e1eaa2c-925c-4188-b3b5-9e3505a6f8a6,5772.42,18:11.5,Bihar,Trusted,Electronics,rsanghvi@hdfcbank,4,5,5,151,0
18eca0a2-7db4-4cb1-90b6-e62ad2ad1a10,19632.2,50:00.5,Sikkim,Untrusted,Education,samuel16@kotak,3,3,5,49,0
d0499669-75b7-42d1-8a07-0aa4c06eda91,4782.01,44:26.5,Himachal Pradesh,Trusted,Travel,ishadash@yesbank,1,2,4,78,0
ca6e6aa5-198d-40d8-a9a4-27abb34f6b35,3805.1,33:18.5,Manipur,Trusted,Entertainment,joshisaksham@axisbank,4,4,4,197,0
434d0468-1976-498f-b79d-9c457ee64d8f,31811.67,43:56.5,Assam,Untrusted,Electronics,khalsaharinakshi@axisbank,3,2,3,53,0
0b95f9f8-7614-4e8b-86b6-a3774cfef838,3196.94,39:41.5,Nagaland,Untrusted,Healthcare,rachita74@icici,2,1,1,38,0
0e1353fb-fac5-4bec-bbe5-73b7ae1a8404,3302.26,00:03.5,Chhattisgarh,Trusted,Utilities,anayparsa@kotak,2,3,4,52,0
f7044011-a515-472f-a965-6b4f31154897,752.99,33:13.5,Madhya Pradesh,Trusted,Food,dmore@sbi,3,4,6,194,0
678340e5-5ba5-4471-a3a6-d7aab6e78e23,34060.11,52:22.5,Uttarakhand,Trusted,Electronics,kamya62@paytm,4,3,5,180,0
86f47b8c-cab0-4a1e-b854-5a7343d79369,825.01,41:10.5,Sikkim,Trusted,Fashion,yganesan@icici,2,1,3,150,0
564e0952-24aa-454c-9b2f-28f51927a48f,2511.84,29:15.5,Himachal Pradesh,Untrusted,Entertainment,abehl@yesbank,1,3,6,185,0
205565b6-2df2-4d5e-962f-91802d10955f,2753.36,05:49.5,Rajasthan,Untrusted,Travel,nitesh72@icici,2,4,5,109,0
4ebad72d-4ae7-4072-a2b0-d3534d117ce1,1399.45,28:53.5,Karnataka,Trusted,Food,gaurav39@paytm,1,4,6,160,0
bd0d881f-8768-45bc-a049-ddab6b904d6c,7148.84,09:31.5,Tripura,Untrusted,Healthcare,zachariahjyoti@sbi,4,0,3,56,0
2bdad847-b66a-43af-a350-743d7157b25e,3977.5,37:02.5,Haryana,Trusted,Entertainment,qadim33@hdfcbank,3,1,4,88,0
b912271e-ea90-4eb4-95ac-9878ad9077eb,10205.24,54:10.5,Karnataka,Trusted,Travel,darikaganguly@hdfcbank,2,5,6,33,0
de400887-bad2-4859-8fb4-25fd0f238262,6038.85,06:26.5,Goa,Trusted,Others,manyadixit@paytm,2,3,5,178,0
9b2df273-3653-4f03-9d28-665cade085bd,15618.12,05:54.5,West Bengal,Trusted,Travel,modyjeremiah@axisbank,4,3,4,44,0
86e51271-1d93-45c7-8f76-bc3fa15b199a,1762.05,57:09.5,Punjab,Trusted,Healthcare,ansh96@axisbank,4,4,7,145,0
37b7aa85-4e38-4b80-a072-cf8fe9ea7857,207.02,17:05.5,Karnataka,Untrusted,Utilities,babuekbal@hdfcbank,1,3,3,198,0
0dfcaa28-ae76-4894-874b-61a80c2643a4,420.91,41:52.5,Tripura,Trusted,Utilities,rajeshri54@axisbank,1,3,3,72,0
6630979d-3446-466a-b835-11ba9dd70513,24626.05,12:22.5,Goa,Trusted,Education,mallkamala@hdfcbank,3,1,1,42,0
75bd4aee-e1cb-42f0-b2ac-9ea337c282e5,577.05,24:04.5,Andhra Pradesh,Trusted,Food,memonanvi@icici,3,2,4,88,0
d50b5df8-6aeb-4e21-b0dc-30384e46b13f,3911.56,01:13.5,Tripura,Trusted,Entertainment,nmutti@sbi,1,0,0,124,0
225bfaa9-f88f-4146-9c1d-af88692b2ea0,304.26,07:10.5,Madhya Pradesh,Trusted,Food,jacob79@axisbank,3,2,2,114,0
ada13c00-43c0-4af7-a29c-dda0bb4702d6,2822.82,36:21.5,Punjab,Trusted,Grocery,wpall@axisbank,2,2,3,95,0
3d84d9ba-648f-42cc-8d66-eeb3f02d6282,2149.14,58:54.5,Assam,Trusted,Education,pchawla@paytm,3,1,2,153,0
692257d8-5755-4e38-bba3-8c4bac8b03a5,995.56,44:11.5,Sikkim,Trusted,Grocery,ridhi65@sbi,4,2,4,50,0
4a9c1b1a-48ed-413f-82bd-6b819afe4d82,9329.69,57:32.5,Sikkim,Trusted,Others,pahalatwal@sbi,1,3,6,35,0
f42b6942-22fd-46e8-943c-52cf0c2dd7ef,2006.91,08:35.5,Arunachal Pradesh,Trusted,Utilities,alexander16@paytm,1,0,3,159,0
a4df734f-c559-4c3b-9f84-9f9ad015391d,9730.82,01:18.5,Haryana,Untrusted,Fashion,megharamaswamy@icici,3,1,3,110,0
4699f102-2a3b-4bd7-a7b7-f718dd1c2da0,2575.03,51:36.5,Manipur,Trusted,Food,esoni@paytm,1,4,7,113,0
ceeea87a-628b-4f0a-a168-21d00888453e,4702.94,04:07.5,Meghalaya,Trusted,Others,tarasoni@icici,1,2,4,155,0
b40b41ca-28a4-4103-8ebc-e31a6abd69ef,1277.97,24:11.5,Odisha,Trusted,Entertainment,omenon@hdfcbank,1,1,3,149,0
2a7b8a13-2df1-4787-8ec2-85e6830a6aa4,1786.71,25:05.5,Tamil Nadu,Trusted,Food,nbahri@paytm,2,0,0,183,0
680f13e7-d8be-4f9f-8f0f-355659ef6700,1445.14,46:57.5,Mizoram,Trusted,Electronics,gprabhakar@kotak,1,2,3,132,0
fb4f644a-b30f-4047-91c3-a9b0c4346bae,9786.5,41:20.5,Assam,Trusted,Others,jasmitsha@hdfcbank,4,4,6,48,0
00a8fc7a-ed7f-4702-9265-9aabab84f26a,1231.57,38:32.5,Sikkim,Untrusted,Healthcare,vasudha13@yesbank,3,2,5,74,0
6eb8d5ab-39fb-4d5e-b8d0-cc32a21a2052,3205.81,12:21.5,Arunachal Pradesh,Untrusted,Grocery,bhargavaamaira@kotak,2,1,3,145,0
36c23981-1cc9-46af-aee5-e3aa658131af,1437.89,18:44.5,Meghalaya,Trusted,Entertainment,dewanhardik@hdfcbank,2,1,2,91,0
9e266b6d-63d5-423c-989c-caaf05a7495e,3121.59,51:54.5,Chhattisgarh,Trusted,Entertainment,raviabhimanyu@icici,1,3,3,54,0
4fd8b29b-357b-4e73-a877-de613099bdcb,1673.99,24:33.5,Uttarakhand,Trusted,Food,bishakhasingh@paytm,4,4,5,145,0
6f030644-f955-4a40-b2e1-356253d60289,606.39,21:57.5,Haryana,Trusted,Healthcare,uchaudhry@axisbank,2,0,2,173,0
55fb06d5-c8b7-4d4f-abc7-2514051860e0,14893.28,28:27.5,Punjab,Trusted,Travel,bhargavaamara@icici,2,1,2,117,0
e00d0dbb-60f7-4e0f-9493-e9cdc65948d3,20747.88,52:40.5,Nagaland,Trusted,Electronics,vraja@icici,1,5,5,93,0
4c4a4487-ed46-4e7b-9d15-6da82831561d,19784.5,34:05.5,Tripura,Untrusted,Electronics,yash77@paytm,1,2,4,108,0
8cd4a621-727f-49f1-b243-0d4993e3d1e0,3766.69,38:18.5,Punjab,Trusted,Others,qrama@icici,1,0,3,166,0
5db95f03-ca52-4fbc-9387-7390b09a4e7c,2586.29,50:24.5,Arunachal Pradesh,Trusted,Others,anika82@axisbank,1,1,3,66,0
e2036392-2777-4029-b986-c9fb05d0278b,2174.26,01:04.5,Punjab,Untrusted,Food,arorabhavika@axisbank,3,1,2,151,0
223bfad3-b732-46fd-bcba-2abadf968ed0,20444.05,00:11.5,Madhya Pradesh,Untrusted,Electronics,dinyutika@paytm,3,0,3,159,0
978f6ae6-5fd7-4027-bb96-226bc0c63503,1824.91,00:23.5,Sikkim,Trusted,Food,frado87@hdfcbank,1,0,2,200,0
aecd3e2d-65d6-474f-859a-3c3babf7b539,1174.32,45:58.5,Haryana,Trusted,Grocery,ykurian@sbi,2,3,3,83,0
34deadfc-675c-40d8-8a54-8e997be1be20,1505.63,07:32.5,Jharkhand,Trusted,Others,neelimachokshi@icici,2,2,5,85,0
0c17ed12-7ae3-4b9a-bae3-467479cb6c0d,3512.33,32:09.5,Kerala,Trusted,Utilities,ukulkarni@hdfcbank,4,2,5,127,0
87b57db8-e585-4f2e-bc06-a6fd80eaeca1,3042.86,15:19.5,Nagaland,Untrusted,Utilities,sharaffarhan@yesbank,4,4,6,59,0
98453f7d-50b3-471f-a857-b9036f854941,930.65,13:01.5,Tripura,Trusted,Food,bbasak@yesbank,1,5,5,31,0
0dfa4522-398f-4347-bad0-f1014ee4a1d4,17924.35,38:56.5,Goa,Untrusted,Education,yohannanindira@sbi,4,2,3,149,0
b07fb0cd-faf4-49bc-826e-c734494caa55,144.74,48:12.5,Manipur,Untrusted,Food,bhallatripti@axisbank,1,4,4,185,0
9aafcffc-2391-4484-b399-062bc411bc99,29031.92,05:19.5,Meghalaya,Untrusted,Education,wabletristan@kotak,1,1,3,32,0
21842851-4fbd-4012-983d-ee774aa489d0,46748.98,50:41.5,Uttar Pradesh,Trusted,Electronics,vgour@icici,4,2,4,113,0
3a08ae44-833a-4783-817a-ce6b6e462e3f,942.06,19:52.5,Odisha,Trusted,Utilities,amaira48@icici,4,5,6,160,0
fb090ae4-e61b-4ca6-8f5e-36c8c450a7af,1727.91,48:28.5,Maharashtra,Trusted,Utilities,rattinidra@axisbank,3,1,1,35,0
4fe0bb74-156e-4599-adc7-7d969e13ed05,14097.52,17:32.5,Nagaland,Trusted,Healthcare,devanshkhanna@icici,2,3,5,103,0
ed297a4d-a5fe-4c18-a081-fc0d4f567f80,8519.44,29:33.5,West Bengal,Trusted,Fashion,vasatikabhatti@yesbank,1,2,3,126,0
1058efd2-9e82-4335-8120-e1b8c21b3547,338.1,26:27.5,Mizoram,Untrusted,Grocery,chadyash@icici,3,3,6,140,0
67ed7f47-4ae9-4d19-96a5-e16f514fa6ec,901.78,39:13.5,Rajasthan,Untrusted,Food,henryprakash@icici,3,1,1,169,0
6c452bd1-8f15-4d14-b639-2fa498c7c16a,16799.97,37:28.5,Avadi,Trusted,Fashion,pallavisrinivasan@yesbank,8,10,16,9,1
bda1ff4a-de69-4dd4-a6b4-d3bd4e693bcb,4485.68,24:58.5,Tamil Nadu,Trusted,Grocery,umand@yesbank,2,3,4,134,0
6ab0416a-03b9-49ad-8a38-286e29e4cb9a,11625.54,30:10.5,Bihar,Untrusted,Healthcare,dchoudhary@paytm,3,5,5,145,0
800ba675-3367-4da8-90c4-6a4f213777b3,4010.83,34:43.5,Uttar Pradesh,Untrusted,Fashion,sai80@sbi,1,5,5,51,0
ed76152c-de57-4145-9517-3d3875c45b47,3679.8,23:18.5,Chhattisgarh,Trusted,Travel,victorvarty@yesbank,2,4,4,72,0
2739c998-61dd-4487-9ce7-4153b599a4bc,456.97,45:15.5,Punjab,Trusted,Entertainment,yamini79@paytm,1,3,4,97,0
c36e535f-68b0-4ed2-9835-c7c388fedc08,1993.78,44:57.5,Madhya Pradesh,Trusted,Utilities,wasonaishani@paytm,3,1,4,169,0
ccbf8781-a8c1-4627-b9dd-781468797ccf,4294.3,47:19.5,Tripura,Untrusted,Fashion,chanchalsheth@yesbank,1,0,1,142,0
08ee23ee-1bec-4ece-b36a-50f7b8b45d42,19061.26,46:17.5,Himachal Pradesh,Trusted,Education,radhikaacharya@sbi,3,2,5,173,0
16296b0d-9c71-47f7-af92-1e4b0f4ba5a8,353.06,26:46.5,West Bengal,Untrusted,Utilities,vedika13@kotak,4,1,3,41,0
ae82bb41-5f03-4614-9583-2802cc3e443f,7035.02,20:57.5,Tripura,Trusted,Others,mangatkabir@sbi,4,4,6,164,0
5ce82c15-f70f-448f-b280-403e0f21c2a1,35711.97,32:55.5,Uttar Pradesh,Trusted,Electronics,lparikh@yesbank,3,2,4,47,0
5c7b91f8-214b-4dc0-8f76-ee583a7d689b,895.96,34:48.5,Telangana,Trusted,Grocery,usidhu@hdfcbank,3,1,1,86,0
af692d90-8b19-4eca-9690-1d605fff71e2,7412.24,21:41.5,Haryana,Trusted,Fashion,buchchatura@icici,3,0,3,194,0
83776bf9-090b-47e3-b1a6-d1364f882ce5,44239.59,20:42.5,Tamil Nadu,Trusted,Electronics,khoslagaurangi@hdfcbank,2,1,2,79,0
b73a3952-ce09-4946-8b2d-9de24cff5851,3984.19,53:48.5,Arunachal Pradesh,Untrusted,Utilities,sagarharrison@axisbank,2,1,4,56,0
b437cd1d-f905-4841-bbe2-a6cadc219279,3952.59,48:56.5,West Bengal,Untrusted,Grocery,vidhivarma@yesbank,3,5,7,191,0
075c6304-cb7b-48c5-ad9f-50ec01308412,3658.26,22:06.5,Sikkim,Trusted,Grocery,ozavasatika@axisbank,2,4,6,182,0
69c2d89c-bed3-408c-afcb-53a3b7bf21d8,2953,36:24.5,Andhra Pradesh,Trusted,Entertainment,falan04@kotak,4,2,5,43,0
f6a0ca63-8217-41c1-baa8-829fcef38fa8,1295.49,33:54.5,Mizoram,Trusted,Healthcare,hissac@hdfcbank,1,2,2,107,0
1c930dde-c7ad-4ea2-8f38-a4611ccf18bc,5560.86,50:04.5,Nagaland,Untrusted,Travel,barkha12@yesbank,4,3,6,138,0
b04f5625-802b-4aa5-9051-02bb669cc9d3,24067.65,20:00.5,Chhattisgarh,Untrusted,Education,madhavswamy@icici,4,0,2,67,0
7968705f-dc02-4a1a-b242-572b1e6a4ed9,14654.04,38:16.5,Arunachal Pradesh,Trusted,Electronics,arunima14@paytm,3,3,3,89,0
a19b27f8-2a71-40fc-a80f-2398ff2fcc51,2937.99,19:17.5,Goa,Untrusted,Others,gauri17@axisbank,2,2,5,85,0
16ad1f41-7334-42f3-aa14-3db425498f44,3750.61,32:15.5,Tripura,Trusted,Grocery,chaudhryveda@axisbank,3,5,5,180,0
a6b53735-09f1-48e4-98ee-43bd0b1565f5,1170.5,55:27.5,Odisha,Untrusted,Utilities,jdeo@axisbank,4,0,3,49,0
ce12f5f8-18bf-4d56-b1c3-33f8a84dc5f9,4869.27,09:13.5,Bihar,Trusted,Entertainment,ekantikadani@yesbank,3,0,3,181,0
15ae7971-c5fc-475a-839c-b1a3a9cea626,2666.88,21:39.5,Odisha,Trusted,Food,tiwarianirudh@yesbank,1,1,2,44,0
ef0682c2-8ca6-4ced-b330-90ec999ee38d,1050.08,08:44.5,Maharashtra,Trusted,Entertainment,gaurangihalder@sbi,2,3,5,49,0
891b35cb-083a-42fc-9ce1-5e95a0800ba1,800.21,34:49.5,Kerala,Trusted,Others,groverdeepa@yesbank,4,1,2,62,0
20de7bdc-1d57-48f4-a38d-86b80af92e30,2228.86,42:09.5,Punjab,Trusted,Grocery,noommen@hdfcbank,3,0,1,148,0
54a17c07-a7e7-4c4a-830e-c7277cd9bf99,7075.67,08:10.5,Karnataka,Trusted,Travel,theodorerandhawa@paytm,3,5,6,57,0
e0d292c4-1669-4ca8-b5a9-6edb1899f8e1,6829.17,47:11.5,Madhya Pradesh,Untrusted,Healthcare,wazir78@hdfcbank,3,1,1,145,0
97b26759-f69b-40bb-a8e5-28d4cdfebe8a,48081.66,32:06.5,Mizoram,Trusted,Electronics,aachalborah@yesbank,2,0,1,107,0
752c11ea-7b5f-4438-b5d9-580ed20ffbc3,3715.06,13:56.5,Punjab,Trusted,Travel,kabirdalal@axisbank,1,2,4,143,0
8a76fc47-3c42-4707-ac72-46b64358f80d,45423.02,21:11.5,West Bengal,Trusted,Electronics,ranveerpadmanabhan@kotak,3,0,3,110,0
b4c269df-1ae6-416d-acad-4bef80a1b8df,11738.4,53:58.5,Maharashtra,Untrusted,Healthcare,januja94@sbi,4,3,3,194,0
76d5a976-028b-4eee-9c33-a398c79ccf5d,1056.01,15:09.5,Sikkim,Trusted,Others,xitiram@sbi,2,1,3,174,0
0b6cb2ea-6f06-4435-bdac-3806ba1c6b98,1470.22,03:52.5,Jharkhand,Trusted,Healthcare,aryatandon@yesbank,1,4,6,107,0
aa2310bc-b0a6-4f2a-a665-bcc2ce1ef8e7,1209.95,19:11.5,Tamil Nadu,Untrusted,Entertainment,xdoshi@axisbank,4,3,4,57,0
2388f1e2-1edd-4e87-9599-3383025f4b71,4484.72,50:44.5,Nagaland,Trusted,Entertainment,aissac@icici,1,5,7,151,0
6b854346-2a7d-46fc-908f-b5411cab3a17,27590.64,31:24.5,Maharashtra,Trusted,Education,bhattiadvaith@paytm,3,0,0,156,0
f95c5b65-ecc6-48ab-a02e-260bbe8e0345,6814.04,40:38.5,Maharashtra,Trusted,Fashion,meghakhosla@sbi,3,3,4,78,0
b95e085c-be3a-4778-9e38-f43ba06b3e5f,35617.18,37:25.5,Tamil Nadu,Trusted,Education,libniborra@paytm,4,1,4,112,0
dfd47463-3277-4edc-bc23-7f5e5229b062,18142.71,10:09.5,Gujarat,Untrusted,Electronics,ishabansal@paytm,3,0,1,106,0
61cf44ec-9481-4064-98a8-b1eabab75b11,3915.36,05:38.5,Kerala,Trusted,Fashion,teerth63@kotak,4,3,6,153,0
6a6a97b1-0f06-47d9-b499-23823cb3878b,2597.47,08:02.5,Sikkim,Trusted,Healthcare,vpandit@sbi,2,2,5,143,0
0c629363-0dad-44b5-8947-7fd5338230b0,30437.2,03:40.5,Uttarakhand,Untrusted,Education,nathanmand@paytm,3,5,5,124,0
c6cde617-c19d-4696-a858-d9973ae9dddd,2238.05,36:39.5,Telangana,Untrusted,Entertainment,gavinmunshi@paytm,4,1,4,52,0
47d8799d-e83c-4778-aa6b-5a09a1a41e0e,1438.74,48:35.5,Nagaland,Untrusted,Food,mekhala72@paytm,4,5,8,91,0
ef72b310-2e9b-4095-aaf0-e931f274bd68,2543.22,03:03.5,Tripura,Trusted,Food,megha49@axisbank,2,0,2,118,0
63b06a17-b4f2-4526-932a-cd80468ba2fa,2675.25,05:16.5,Telangana,Untrusted,Entertainment,vyanjana33@kotak,2,0,0,182,0
575e0656-06f2-407a-a917-038943dc719b,1667.33,09:40.5,West Bengal,Trusted,Food,irana@axisbank,3,4,6,198,0
c08b686b-6804-45f3-9842-ce47da081776,1520.84,29:36.5,Uttar Pradesh,Untrusted,Others,xnarang@yesbank,4,0,0,127,0
4fe5c281-d89a-429c-990d-4cff185ef13c,921.48,24:38.5,Uttar Pradesh,Trusted,Entertainment,zansi27@yesbank,2,0,0,96,0
666258e6-7258-4d84-88e1-d0ebf807bf47,14955.14,36:52.5,Telangana,Trusted,Education,ubika67@paytm,1,1,2,183,0
9f1cc8f0-b68e-4b79-8fe4-b2363ccb96f7,9025.45,43:14.5,Madhya Pradesh,Trusted,Electronics,doctorpranav@hdfcbank,1,4,7,173,0
fa8d3388-a18c-43d9-9712-8d6d5fb53771,7823.44,34:33.5,Andhra Pradesh,Trusted,Others,eta07@sbi,2,0,3,168,0
cd06be24-4647-453b-8bf7-ad1b6f02d02e,2045.36,25:28.5,Madhya Pradesh,Trusted,Utilities,nazarethbhavani@kotak,3,0,0,68,0
489c04ea-1884-4de0-8c9b-17b5c088c9da,103.02,00:14.5,West Bengal,Trusted,Grocery,dakshbalasubramanian@paytm,3,3,6,184,0
9d719be7-31ee-4236-82b8-f1785f9d3ad1,987.77,19:43.5,Tamil Nadu,Trusted,Entertainment,prabhufitan@kotak,2,0,2,115,0
a4c9cafb-508f-43a3-9ef7-064b22afc0e2,7847.08,58:13.5,Odisha,Untrusted,Healthcare,pooja61@axisbank,2,2,5,95,0
c7e1c3a6-6e60-4dbc-8dc4-9e91b2d56378,45537.85,19:23.5,Telangana,Trusted,Education,dubeniharika@hdfcbank,4,1,2,160,0
30a62957-bc65-4c89-9f9e-4d9afa2183a3,8315.93,50:41.5,Odisha,Trusted,Fashion,hiral50@sbi,3,0,1,152,0
98818816-79ef-408a-9e1f-63aa3f3ec0d8,617.31,14:07.5,Rajasthan,Untrusted,Entertainment,upadhritidada@axisbank,4,4,5,200,0
03e94bf0-3b1f-4cf9-b89d-08370ad49f99,2554.63,55:35.5,Madhya Pradesh,Untrusted,Fashion,qadim14@hdfcbank,3,4,5,56,0
1ed5114e-6de7-4880-835b-d350e7fc9738,784.86,51:27.5,West Bengal,Untrusted,Utilities,yutika49@hdfcbank,3,1,3,103,0
9b779719-1bea-4b5a-ad62-e850985f4dc1,37602.2,17:05.5,Gujarat,Trusted,Education,nissac@sbi,3,0,3,172,0
3edda32c-9ebb-43ec-86f8-a3ce21edfef4,2351.14,09:23.5,Chhattisgarh,Trusted,Utilities,mgarg@hdfcbank,4,5,7,178,0
66ac2e91-ff2e-497d-acbd-7be754b3c641,36974.64,33:20.5,Mizoram,Trusted,Education,eraman@icici,3,5,6,54,0
dc756c7d-8f33-4de6-ab31-4fbb7a853695,8713.77,20:41.5,Bihar,Trusted,Healthcare,seshadrisamesh@yesbank,1,5,8,142,0
04234519-ecbb-42c3-9082-03252d58cadc,1254.4,44:08.5,Chhattisgarh,Trusted,Entertainment,rehaangolla@kotak,2,2,3,144,0
f9d8b1dc-d6b9-4f5a-80f4-4727513a8aba,11662.23,47:26.5,Haryana,Trusted,Healthcare,xalak05@icici,3,1,4,93,0
b3015f56-7f90-403d-8615-cc83ce33f70b,10050.75,44:37.5,Punjab,Trusted,Healthcare,timothy47@axisbank,2,4,6,163,0
2f9338b1-36fd-45f0-8420-9a8e0ff8c20b,1969.89,18:27.5,Maharashtra,Untrusted,Entertainment,bakhshi86@axisbank,3,3,4,137,0
d0e61021-a1ba-415b-80c2-b8d99cfd04df,12745.2,46:19.5,Kerala,Trusted,Healthcare,anirudh24@hdfcbank,1,2,2,115,0
e6e2d202-f23b-4f26-900d-b8b01a327d2e,22754.11,40:04.5,Telangana,Untrusted,Education,wyatt93@yesbank,3,2,4,36,0
4ff89ed8-530e-4039-9501-5d36a67d3f7a,2266.37,32:13.5,Arunachal Pradesh,Trusted,Others,lipika06@yesbank,3,3,3,194,0
25a4f6e2-7c51-423c-b506-8a37f2cda63d,7440.02,16:09.5,Madhya Pradesh,Trusted,Others,kaibhasin@yesbank,2,3,6,37,0
01541646-4252-473d-b8c9-ddeb71d10fbc,48143.73,44:23.5,Mizoram,Trusted,Electronics,samarkonda@kotak,1,1,1,34,0
4de69d32-7831-4e12-8350-78d246a22c97,2469.53,51:47.5,Chhattisgarh,Trusted,Fashion,jack86@yesbank,3,1,2,114,0
b4f0a424-1f70-4513-9a4e-413b0acf69f7,14042.57,14:15.5,Goa,Trusted,Travel,qsalvi@axisbank,4,5,6,46,0
c632b283-35e8-4d9e-9bfe-6319bb96d08a,1316.34,33:15.5,Telangana,Trusted,Food,shivansh61@yesbank,2,5,6,66,0
3ad550e4-8daf-4dad-a588-8a56c6efb9e9,7150.41,43:40.5,Uttar Pradesh,Untrusted,Education,deovasatika@sbi,1,3,4,170,0
fda2dd1d-4f15-457d-8661-e0c158b42615,4992.45,10:08.5,Mizoram,Trusted,Grocery,faras16@paytm,4,5,6,63,0
d0a0abe3-9265-46c5-9b50-b7630e7e9320,4014.37,05:28.5,Tamil Nadu,Untrusted,Others,nigamsamarth@axisbank,2,5,5,122,0
4c3994f9-42e8-407b-aad6-a9edb650abb7,32591.5,40:26.5,West Bengal,Untrusted,Education,shancharvi@yesbank,1,5,5,109,0
550d8a02-83be-4997-8473-54139c74a199,1105.14,00:22.5,Odisha,Trusted,Grocery,merchantbanjeet@kotak,3,3,4,194,0
11252f78-2de5-48ea-bf17-300e4583cede,1091.93,28:01.5,Madhya Pradesh,Trusted,Healthcare,hahluwalia@hdfcbank,2,1,1,73,0
dbb532f1-42c6-4ca7-b3cc-df265344f63b,2768.19,26:28.5,Haryana,Trusted,Entertainment,devanvedika@sbi,3,0,2,31,0
d3fa95b3-36d6-436c-be8e-8262ec206a10,6398.77,53:15.5,Kerala,Untrusted,Healthcare,veer19@hdfcbank,4,4,4,42,0
e65d3864-e4f0-4311-bef7-a5126aef606f,49282.34,18:57.5,Telangana,Untrusted,Electronics,qkala@kotak,4,0,0,146,0
9dd1ed8d-97a5-4315-afba-f299f4104b09,4000.86,00:02.5,Uttar Pradesh,Untrusted,Grocery,maharajrajeshri@kotak,3,3,3,169,0
e7598868-a568-4305-9ae8-81fb5af05988,3782.26,32:33.5,Nagaland,Trusted,Others,ramanathanrajeshri@kotak,2,5,7,146,0
f36843a4-d2b4-4e89-983c-a9d04e7e6fbf,49106.5,41:53.5,West Bengal,Untrusted,Education,qrattan@axisbank,2,1,4,74,0
09f68674-d57e-467d-a286-f12c4252fe10,99444.61,33:40.5,Tezpur,Trusted,Electronics,lukesaraf@yesbank,7,19,32,19,1
0f0e5afa-a4e7-401c-a5e8-33def02ebcbe,6401.06,24:32.5,Kerala,Trusted,Others,ramachandranharini@axisbank,4,1,3,133,0
1c4b17b8-8caf-4b60-af34-234091952fa2,2843.52,52:00.5,Manipur,Untrusted,Utilities,bencharvi@paytm,2,4,5,187,0
b84d5f63-469d-4199-8233-3cbba92f8b31,24450.82,20:44.5,Goa,Trusted,Electronics,dipta11@sbi,3,0,0,66,0
080cfed7-9225-44ed-b5a4-5136c439f4d0,31099.87,29:30.5,Tamil Nadu,Trusted,Education,benjamin32@hdfcbank,1,3,4,124,0
8a9e3e3c-4ea7-4118-b9df-45cd2f0c75ee,3983.41,17:22.5,Mizoram,Trusted,Fashion,darparth@axisbank,1,2,5,127,0
