amount,is_fraud,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction
5658.94,0,2025-01-28 08:28:59,Himachal Pradesh,Trusted,Grocery,udant47@sbi,3,4,14,263
5019.07,0,2025-01-03 04:04:03,Odisha,Trusted,Travel,sdutta@paytm,2,3,8,709
6096.25,0,2025-01-26 12:30:14,Chhattisgarh,Trusted,Others,patlaanusha@sbi,2,0,7,800
4626.06,0,2025-02-10 22:34:49,Punjab,Trusted,Fashion,subramaniansamesh@kotak,3,4,6,847
5748.27,0,2025-02-14 06:45:41,Maharashtra,Trusted,Travel,yshah@yesbank,2,1,4,725
482.44,0,2025-03-04 21:54:53,Assam,Trusted,Fashion,banjeetchaudry@sbi,3,2,3,832
8706.84,0,2025-01-21 03:12:44,Andhra Pradesh,Trusted,Food,daksheshkurian@paytm,1,4,12,468
3388.12,0,2025-01-08 17:42:07,West Bengal,Trusted,Others,ogoda@paytm,3,1,4,617
440.82,0,2025-01-15 18:48:41,Jharkhand,Trusted,Grocery,sarnadarsh@paytm,2,5,13,441
6930.09,0,2025-02-01 04:19:58,Uttarakhand,Trusted,Food,kmadan@sbi,3,0,4,891
1453.17,0,2025-01-30 16:32:38,Karnataka,Trusted,Fashion,wdash@paytm,1,1,4,736
2787.8,0,2025-01-17 10:38:54,Haryana,Trusted,Travel,ikbal73@sbi,2,0,8,297
69.29,0,2025-01-29 00:22:09,Tamil Nadu,Trusted,Grocery,falgunisharma@paytm,2,3,12,426
2940.12,0,2025-01-07 15:30:50,Haryana,Trusted,Electronics,yamini38@kotak,1,5,15,596
9813.17,0,2025-03-01 04:50:06,Himachal Pradesh,Trusted,Fashion,urvashi31@sbi,3,3,12,901
927.77,0,2025-01-09 02:34:44,Manipur,Trusted,Food,leena40@paytm,1,0,7,837
3188.75,0,2025-03-02 20:08:37,Haryana,Trusted,Others,zaitra53@axisbank,3,5,8,65
5735.28,0,2025-01-04 11:15:40,Himachal Pradesh,Trusted,Others,samakshtiwari@kotak,1,2,6,343
4605.83,0,2025-02-18 21:34:56,Assam,Trusted,Food,nathanbali@icici,2,0,5,78
2512.99,0,2025-02-08 09:06:12,Nagaland,Trusted,Grocery,ronithmisra@axisbank,3,3,4,716
704.95,0,2025-01-03 10:29:44,Bihar,Trusted,Grocery,osagar@icici,2,4,9,667
7402.77,0,2025-02-02 00:06:26,Goa,Trusted,Food,girishedwin@axisbank,2,5,7,63
6463.59,0,2025-02-01 01:22:37,Rajasthan,Trusted,Electronics,yroy@icici,2,2,10,564
4956.63,0,2025-01-07 18:01:32,Andhra Pradesh,Trusted,Electronics,ganga03@axisbank,2,1,9,380
1211.99,0,2025-01-04 13:15:47,Assam,Trusted,Fashion,ryan40@yesbank,2,1,9,663
9107.08,1,2025-02-14 01:26:22,Udupi,Untrusted,Travel,jasmitrandhawa@icici,2,15,20,17
1808.62,0,2025-02-26 02:39:11,Mizoram,Trusted,Others,walichampak@hdfcbank,2,5,11,871
6237.74,0,2025-02-17 15:48:28,Gujarat,Trusted,Grocery,ishaan83@icici,1,3,4,25
3742.75,0,2025-01-05 15:52:05,Chhattisgarh,Trusted,Grocery,gautamdada@axisbank,2,3,10,426
2151.91,0,2025-02-17 11:00:13,Tamil Nadu,Trusted,Travel,uzacharia@hdfcbank,3,2,12,696
6993.68,0,2025-02-19 19:52:53,Gujarat,Trusted,Food,riahanda@sbi,2,2,7,55
523.79,0,2025-02-06 05:26:54,Nagaland,Trusted,Fashion,advik81@kotak,2,4,6,541
5313.81,0,2025-01-27 20:58:41,Goa,Trusted,Others,gabakavya@kotak,2,5,9,943
7460.91,0,2025-01-26 14:18:02,Karnataka,Trusted,Food,atharvsaini@kotak,2,5,14,916
3041.75,0,2025-03-01 22:18:46,Telangana,Trusted,Food,aadhya91@yesbank,1,1,3,372
2144.96,1,2025-02-18 18:48:15,Durgapur,Trusted,Food,tanveer27@sbi,4,13,19,17
9153.85,0,2025-02-07 04:59:15,Gujarat,Trusted,Fashion,amrutachand@hdfcbank,1,3,13,108
3807.49,0,2025-01-16 08:26:36,Jharkhand,Trusted,Others,avni19@hdfcbank,2,5,9,647
7169.72,0,2025-01-20 16:55:48,Goa,Trusted,Grocery,samarnarain@sbi,2,0,1,792
3447.77,0,2025-01-24 09:40:46,Uttarakhand,Trusted,Others,faris44@kotak,3,4,9,396
8441.28,0,2025-02-10 21:53:53,Manipur,Trusted,Others,pathakomaja@icici,1,4,4,942
1304.07,0,2025-01-04 08:21:06,Maharashtra,Trusted,Grocery,gabrielkhatri@hdfcbank,1,4,6,639
7143.49,0,2025-01-01 08:18:06,Madhya Pradesh,Trusted,Food,kohlixavier@sbi,3,4,5,197
8992.46,0,2025-01-03 01:09:11,Mizoram,Trusted,Travel,hverma@hdfcbank,2,0,2,579
4886.27,0,2025-01-14 15:47:35,Jharkhand,Trusted,Grocery,semanthony@hdfcbank,2,1,7,222
6377.4,0,2025-02-19 14:49:20,Gujarat,Trusted,Grocery,idevan@hdfcbank,1,1,6,150
3825.83,0,2025-02-24 07:48:02,Maharashtra,Trusted,Others,mandjagvi@hdfcbank,3,2,10,87
6869.55,0,2025-02-05 20:37:16,Uttar Pradesh,Trusted,Travel,miteshsahota@hdfcbank,3,4,14,16
1216.22,0,2025-01-12 05:54:12,Meghalaya,Trusted,Travel,kavyanath@axisbank,3,3,11,825
3256.61,0,2025-01-15 17:50:13,Odisha,Trusted,Others,siballekha@hdfcbank,3,3,10,10
5222.75,0,2025-02-18 15:25:46,Tamil Nadu,Trusted,Grocery,libni77@yesbank,2,0,10,665
948.11,0,2025-02-22 12:18:18,Manipur,Trusted,Travel,kbir@kotak,1,0,9,112
7423.55,0,2025-02-07 14:02:22,Haryana,Trusted,Others,qbhatti@icici,1,0,2,199
1147.8,0,2025-02-27 02:41:28,West Bengal,Trusted,Food,ydeshmukh@icici,1,0,10,44
4952.66,0,2025-01-13 19:13:58,Maharashtra,Trusted,Others,wsaxena@paytm,3,4,10,103
5418.87,0,2025-01-17 16:31:34,West Bengal,Trusted,Fashion,ewadhwa@yesbank,1,4,13,916
8719.84,0,2025-01-03 11:07:46,Meghalaya,Trusted,Travel,nathaniel37@icici,1,1,7,773
3520.45,0,2025-02-10 01:32:50,Jharkhand,Trusted,Others,omkaar83@kotak,2,4,7,525
6135.75,0,2025-01-20 13:29:30,Jharkhand,Trusted,Fashion,bhattikrish@sbi,2,1,9,932
8259.09,0,2025-01-13 09:06:16,Odisha,Trusted,Food,usehgal@paytm,1,1,6,247
1560.51,0,2025-02-20 09:06:18,Jharkhand,Trusted,Travel,ekothari@kotak,3,0,9,942
2252.36,0,2025-02-12 13:05:45,Odisha,Trusted,Travel,udyatidevan@paytm,3,5,12,665
9322.01,0,2025-02-26 21:21:11,Arunachal Pradesh,Trusted,Others,amol35@kotak,2,3,8,884
3146.64,0,2025-01-10 00:10:50,Kerala,Trusted,Others,vaishnavichaudhari@icici,3,2,12,707
1031.87,0,2025-02-25 05:50:12,Sikkim,Trusted,Electronics,eshanabaria@axisbank,3,2,5,338
3304.89,0,2025-01-09 02:15:37,Goa,Trusted,Grocery,loyalharish@kotak,3,3,11,306
2732.35,0,2025-02-20 02:21:01,Rajasthan,Trusted,Travel,bhanumati57@axisbank,1,5,7,566
9449.37,0,2025-02-18 00:05:41,Uttar Pradesh,Trusted,Travel,dashradha@kotak,3,1,8,428
1208.07,0,2025-02-24 00:56:11,Madhya Pradesh,Trusted,Travel,petervyas@paytm,2,3,11,749
7230.63,0,2025-02-26 02:34:35,Arunachal Pradesh,Trusted,Food,wazir51@yesbank,1,5,5,341
3493.02,0,2025-02-06 22:21:13,Rajasthan,Trusted,Food,merchantanay@hdfcbank,2,3,8,721
7333.49,0,2025-02-25 05:19:08,Andhra Pradesh,Trusted,Electronics,srinivasvihaan@kotak,3,0,1,629
1910.33,0,2025-01-07 13:08:21,Assam,Trusted,Grocery,ishanvi66@sbi,2,5,11,39
3151.58,0,2025-01-17 04:03:44,Sikkim,Trusted,Others,bahadurjitlal@icici,1,2,11,690
3591.9,0,2025-01-07 05:08:57,Odisha,Trusted,Fashion,rchoudhry@axisbank,3,2,8,243
7200.29,0,2025-02-17 14:50:11,Haryana,Trusted,Others,nattanya@icici,2,1,3,938
6939.75,0,2025-01-11 06:38:18,Madhya Pradesh,Trusted,Travel,ijaya11@yesbank,1,1,2,674
38.68,0,2025-01-08 11:57:57,Himachal Pradesh,Trusted,Travel,chandranfariq@icici,1,1,6,866
422.92,0,2025-01-28 23:07:12,Andhra Pradesh,Trusted,Food,karpeturvi@hdfcbank,3,1,2,900
1233.52,0,2025-02-10 20:37:20,Meghalaya,Trusted,Others,nihalmanne@kotak,2,2,9,81
1038.75,0,2025-01-14 20:42:18,Tamil Nadu,Trusted,Others,elijah37@yesbank,3,4,9,249
3099.07,0,2025-02-12 03:29:01,Uttar Pradesh,Trusted,Grocery,rbrahmbhatt@kotak,2,0,7,17
9138.66,0,2025-03-02 20:50:37,Arunachal Pradesh,Trusted,Travel,bvarkey@paytm,2,1,6,729
8883.24,0,2025-01-25 08:46:54,Chhattisgarh,Trusted,Food,kohlidhruv@icici,2,2,9,121
9977.56,0,2025-02-07 03:51:48,Mizoram,Trusted,Grocery,anmolkala@hdfcbank,2,1,1,945
7819.53,0,2025-01-31 01:41:54,Punjab,Trusted,Travel,diya76@paytm,3,3,12,942
1350.84,1,2025-01-28 14:32:55,Malegaon,Untrusted,Fashion,ksamra@yesbank,2,5,9,6
1694.2,0,2025-01-11 21:41:49,Himachal Pradesh,Trusted,Food,pyadav@hdfcbank,2,5,8,715
6067.03,0,2025-01-25 09:09:26,Punjab,Trusted,Grocery,qmital@hdfcbank,2,3,4,278
8072.26,0,2025-02-06 00:51:45,Assam,Trusted,Travel,jai48@sbi,2,5,5,419
3383.25,0,2025-02-15 09:50:34,Haryana,Trusted,Fashion,ikshitasoni@sbi,2,2,10,915
9121.65,0,2025-02-27 18:02:47,Andhra Pradesh,Trusted,Others,teerthsekhon@axisbank,2,0,3,499
6320.28,0,2025-01-09 13:50:21,Uttarakhand,Trusted,Food,xchada@yesbank,1,2,11,859
9797.0,0,2025-02-12 15:35:20,Uttarakhand,Trusted,Fashion,yash04@kotak,2,1,11,542
8125.48,0,2025-01-25 21:22:27,Gujarat,Trusted,Others,qadimthakkar@sbi,2,4,5,313
5248.2,0,2025-03-04 04:02:31,Telangana,Trusted,Electronics,buchsaksham@kotak,3,4,7,546
4304.52,0,2025-02-25 20:34:51,Mizoram,Trusted,Electronics,omyasami@yesbank,2,0,9,247
6777.07,0,2025-02-01 06:38:12,Uttar Pradesh,Trusted,Food,kulkarnizilmil@axisbank,3,3,7,46
1420.58,0,2025-03-01 23:04:40,Himachal Pradesh,Trusted,Fashion,lopananda@hdfcbank,2,3,10,775
966.82,0,2025-03-04 17:32:00,Gujarat,Trusted,Others,voraabdul@yesbank,2,4,6,911
3814.92,0,2025-01-02 21:54:36,Telangana,Trusted,Food,pbarman@yesbank,3,1,8,954
1288.09,0,2025-01-28 13:10:15,Tamil Nadu,Trusted,Travel,brana@yesbank,1,5,10,815
5129.57,0,2025-02-15 09:29:14,Assam,Trusted,Fashion,jairajpalan@paytm,2,2,11,131
1860.28,0,2025-01-18 06:23:20,Rajasthan,Trusted,Food,dakshesh66@paytm,3,2,9,962
9195.09,0,2025-01-23 14:14:06,Odisha,Trusted,Others,sathvik34@axisbank,3,0,8,932
6216.58,1,2025-01-04 15:16:52,Satna,Trusted,Travel,ishwar71@sbi,6,18,23,3
8465.47,0,2025-02-06 10:54:38,Tripura,Trusted,Fashion,anyakhosla@yesbank,2,4,14,169
4607.97,0,2025-01-05 16:37:50,Goa,Trusted,Electronics,hsarin@icici,1,0,5,454
3558.5,0,2025-01-11 21:34:32,Maharashtra,Trusted,Electronics,baljiwan58@yesbank,3,3,8,306
4523.89,0,2025-02-05 18:13:46,Goa,Trusted,Fashion,sanayadua@icici,2,0,10,1000
5827.55,0,2025-01-08 05:09:21,Tamil Nadu,Trusted,Others,vivaannaik@hdfcbank,2,2,2,703
556.65,0,2025-02-05 03:06:21,Andhra Pradesh,Trusted,Grocery,lakshsaini@axisbank,1,2,8,730
4297.62,1,2025-02-26 16:27:15,Kalyan-Dombivli,Untrusted,Electronics,varmaaarini@yesbank,9,15,17,8
6281.85,0,2025-01-07 16:34:38,Arunachal Pradesh,Trusted,Electronics,aryan97@kotak,2,2,7,295
5997.32,0,2025-03-04 16:03:55,Uttarakhand,Trusted,Others,kamyabose@paytm,2,3,11,354
1531.86,0,2025-02-14 00:22:32,Jharkhand,Trusted,Electronics,oommenzayan@icici,2,4,13,267
7499.41,1,2025-02-21 12:16:04,Bally,Trusted,Others,joshua28@axisbank,10,6,14,39
3039.03,0,2025-01-18 19:22:31,Gujarat,Trusted,Travel,falanramakrishnan@kotak,3,3,11,980
5582.99,0,2025-01-18 03:49:50,Tamil Nadu,Trusted,Food,raaginibail@axisbank,3,1,11,589
5142.79,0,2025-02-03 10:35:27,Bihar,Trusted,Electronics,nikita37@yesbank,2,5,10,971
8443.61,0,2025-02-11 14:08:12,Arunachal Pradesh,Trusted,Food,kdyal@icici,1,0,9,388
1394.56,0,2025-01-31 06:01:38,Haryana,Trusted,Fashion,ekalingabera@sbi,1,2,11,185
6945.07,0,2025-01-16 08:48:38,Assam,Trusted,Fashion,diya53@sbi,2,1,4,653
6313.93,0,2025-02-10 11:33:00,Punjab,Trusted,Food,nmitter@paytm,3,4,6,100
9916.96,0,2025-01-13 13:11:46,Meghalaya,Trusted,Food,jsengupta@yesbank,3,0,7,464
657.27,0,2025-02-24 22:01:45,Bihar,Trusted,Travel,harinakshidass@yesbank,3,1,8,654
9855.45,0,2025-02-22 22:48:28,Arunachal Pradesh,Trusted,Fashion,batrasai@kotak,3,5,9,922
4933.05,0,2025-01-09 16:30:37,Tripura,Trusted,Grocery,psrivastava@hdfcbank,1,2,5,549
5637.02,0,2025-01-23 05:26:01,Telangana,Trusted,Fashion,jgokhale@axisbank,1,1,10,284
5188.13,0,2025-02-19 02:39:17,West Bengal,Trusted,Others,kadakiahemani@paytm,1,2,9,711
1814.7,0,2025-01-26 02:58:53,Odisha,Trusted,Grocery,geetikadate@hdfcbank,1,1,7,229
9007.8,0,2025-01-17 11:05:29,Haryana,Trusted,Others,vinayabansal@kotak,1,2,12,598
1836.29,0,2025-01-16 16:50:28,Chhattisgarh,Trusted,Travel,wazir66@paytm,1,4,5,998
2669.7,0,2025-02-20 06:09:18,Himachal Pradesh,Trusted,Electronics,zchada@kotak,3,1,6,518
6127.61,0,2025-01-30 10:57:40,Himachal Pradesh,Trusted,Others,nathan43@sbi,1,0,7,318
95.51,0,2025-02-27 18:23:42,Karnataka,Trusted,Electronics,yben@icici,2,2,6,413
5546.8,0,2025-03-04 04:29:25,Himachal Pradesh,Trusted,Food,vsrinivasan@paytm,3,3,4,875
6660.64,1,2025-02-18 04:51:29,Hospet,Untrusted,Others,xaviersaha@sbi,6,15,24,3
7746.76,0,2025-03-05 12:02:07,Goa,Trusted,Grocery,jhalak26@yesbank,2,2,9,237
1563.48,0,2025-01-13 12:35:35,Haryana,Trusted,Others,rachana36@sbi,3,3,5,686
8830.04,0,2025-02-19 04:53:37,Assam,Trusted,Fashion,gunbirravi@icici,2,0,5,441
7415.49,0,2025-02-18 09:11:27,Manipur,Trusted,Grocery,hemangini71@yesbank,1,1,10,212
1298.16,0,2025-01-19 04:31:38,Rajasthan,Trusted,Fashion,bbalakrishnan@kotak,1,0,4,566
5766.78,1,2025-01-15 00:15:44,Saharsa,Trusted,Electronics,laban67@hdfcbank,6,13,14,46
1071.81,0,2025-02-23 17:57:47,West Bengal,Trusted,Grocery,vpadmanabhan@yesbank,3,3,4,675
8698.41,1,2025-01-12 21:36:41,Shimla,Untrusted,Grocery,skalla@hdfcbank,8,17,24,60
6828.89,0,2025-01-28 12:56:29,Maharashtra,Trusted,Grocery,vamakshichand@kotak,1,0,1,396
8726.62,0,2025-01-11 17:33:07,Meghalaya,Trusted,Others,zarna35@hdfcbank,3,5,14,713
432.94,1,2025-02-21 04:01:34,Patiala,Trusted,Food,avni05@yesbank,7,14,14,32
6147.68,0,2025-01-20 17:06:35,Tripura,Trusted,Fashion,ichandra@sbi,1,5,8,750
3108.67,0,2025-02-25 13:44:52,Madhya Pradesh,Trusted,Travel,knath@paytm,3,1,3,41
3740.97,0,2025-02-10 10:05:19,Bihar,Trusted,Electronics,poojapurohit@axisbank,1,0,2,522
4151.6,0,2025-01-08 20:55:48,Karnataka,Trusted,Fashion,nicholasapte@axisbank,3,1,5,211
2135.21,0,2025-02-24 22:26:37,Uttarakhand,Trusted,Fashion,narasimhanhenry@axisbank,3,5,8,207
4214.42,0,2025-02-23 18:17:21,Rajasthan,Trusted,Grocery,reva78@yesbank,1,0,1,535
4337.53,0,2025-02-06 06:52:54,Arunachal Pradesh,Trusted,Travel,faris48@sbi,1,4,5,570
8412.69,0,2025-03-04 21:50:41,West Bengal,Trusted,Fashion,pahal43@axisbank,1,3,11,41
6292.56,0,2025-02-07 17:19:53,Andhra Pradesh,Trusted,Grocery,rajagopaldavid@hdfcbank,1,2,2,196
5252.3,0,2025-01-28 22:15:32,Kerala,Trusted,Grocery,thamanquincy@paytm,2,1,1,787
7585.72,0,2025-01-30 12:47:22,Uttarakhand,Trusted,Fashion,ubikajaggi@icici,1,1,3,536
103.85,0,2025-02-08 09:18:45,Odisha,Trusted,Fashion,lrajagopal@yesbank,3,0,0,468
1278.57,0,2025-02-23 01:59:25,Uttar Pradesh,Trusted,Others,jairaj28@sbi,1,0,10,994
2818.2,0,2025-02-20 12:22:33,Punjab,Trusted,Food,ssabharwal@hdfcbank,1,4,12,796
7806.29,0,2025-01-06 06:38:16,Meghalaya,Trusted,Electronics,pchander@paytm,3,4,13,369
8211.07,0,2025-02-22 09:51:21,Himachal Pradesh,Trusted,Electronics,khoslabakhshi@axisbank,3,2,12,28
4246.62,0,2025-02-20 05:31:03,Goa,Trusted,Travel,aarnav81@kotak,3,3,12,728
9217.35,0,2025-01-26 03:55:41,Telangana,Trusted,Others,kapadianitara@hdfcbank,3,0,10,45
4931.65,0,2025-02-21 19:38:50,Tripura,Trusted,Others,vedikamahal@hdfcbank,2,1,3,478
4768.22,0,2025-01-16 20:30:45,Manipur,Trusted,Fashion,bhavanideshmukh@paytm,2,3,8,427
9279.17,0,2025-02-04 15:41:15,Arunachal Pradesh,Trusted,Others,nayakcharita@sbi,2,1,9,855
5454.06,0,2025-01-19 19:10:31,Telangana,Trusted,Food,jaikari@sbi,3,3,10,105
2086.92,0,2025-01-02 18:31:23,Telangana,Trusted,Fashion,csampath@kotak,2,5,5,950
5985.08,0,2025-01-06 11:37:17,Punjab,Trusted,Travel,radha34@sbi,1,5,5,338
1715.01,0,2025-02-18 11:30:45,Nagaland,Trusted,Electronics,yogiqarin@yesbank,3,5,5,285
4823.1,0,2025-02-24 11:08:34,Uttarakhand,Trusted,Food,ikbal67@paytm,3,2,9,387
5060.18,0,2025-01-08 19:05:40,Haryana,Trusted,Food,omyaradhakrishnan@axisbank,2,2,2,187
4751.77,0,2025-02-26 23:27:43,Sikkim,Trusted,Travel,anay13@paytm,1,4,8,737
2654.71,0,2025-01-12 17:13:57,Uttar Pradesh,Trusted,Food,aadhya41@axisbank,1,1,1,269
439.22,0,2025-03-02 20:35:01,Himachal Pradesh,Trusted,Food,nathchaman@icici,1,0,5,952
1606.87,0,2025-03-02 17:42:49,Assam,Trusted,Fashion,gokhalemaanas@sbi,2,1,11,717
4838.42,0,2025-02-16 22:30:21,Tamil Nadu,Trusted,Electronics,nimratsood@sbi,2,5,13,494
290.21,0,2025-02-19 02:41:57,Mizoram,Trusted,Electronics,nachiket88@icici,1,4,12,22
6500.89,0,2025-02-02 05:39:34,Madhya Pradesh,Trusted,Others,sehgaldhruv@kotak,2,5,13,107
9790.78,0,2025-01-31 13:30:19,Assam,Trusted,Electronics,arjun52@sbi,1,5,13,531
1344.38,0,2025-02-11 21:01:34,Himachal Pradesh,Trusted,Electronics,mitaltejas@icici,3,3,6,677
8700.34,0,2025-01-01 04:53:16,Tamil Nadu,Trusted,Grocery,sarnasaanvi@icici,1,2,3,29
6557.46,0,2025-01-29 05:49:54,Himachal Pradesh,Trusted,Food,victormurty@hdfcbank,1,5,6,131
9390.44,0,2025-01-26 01:45:02,Gujarat,Trusted,Travel,buchsai@axisbank,1,3,6,837
8501.64,0,2025-01-15 03:38:53,Rajasthan,Trusted,Food,bordeabhiram@kotak,2,1,6,784
7408.12,0,2025-03-05 11:50:05,Jharkhand,Trusted,Fashion,bhavini83@icici,3,2,4,937
7552.2,0,2025-02-20 18:12:27,Himachal Pradesh,Trusted,Others,settydamyanti@sbi,2,5,11,657
3969.87,0,2025-02-26 18:43:08,Maharashtra,Trusted,Fashion,imaran07@paytm,2,4,8,247
3546.51,0,2025-03-03 12:22:24,Goa,Trusted,Fashion,bina84@icici,2,1,4,437
5180.21,0,2025-02-28 06:17:28,Karnataka,Trusted,Electronics,indrajit81@yesbank,1,0,3,280
3788.34,0,2025-02-22 18:31:28,West Bengal,Trusted,Grocery,vaishnavibahl@yesbank,2,5,8,459
2019.79,0,2025-02-23 15:02:03,Gujarat,Trusted,Food,lkaran@sbi,2,2,9,426
2801.71,0,2025-01-12 13:35:48,Gujarat,Trusted,Grocery,edhitha72@paytm,3,2,8,129
2480.05,0,2025-01-07 23:34:00,Assam,Trusted,Electronics,hemani22@yesbank,2,3,13,564
5925.38,0,2025-01-12 17:24:48,West Bengal,Trusted,Fashion,mchaudhuri@hdfcbank,2,5,13,956
6369.25,0,2025-01-25 17:29:37,Karnataka,Trusted,Fashion,sandaltristan@sbi,3,0,6,924
5916.66,0,2025-02-06 00:45:15,Arunachal Pradesh,Trusted,Travel,prashadreva@sbi,2,2,11,133
2652.85,0,2025-02-02 13:49:47,Madhya Pradesh,Trusted,Grocery,girishbatra@hdfcbank,2,4,8,673
1980.47,0,2025-02-11 12:10:23,Arunachal Pradesh,Trusted,Food,jeevika50@hdfcbank,3,3,6,958
9179.46,0,2025-01-05 16:03:21,Arunachal Pradesh,Trusted,Grocery,choudhryagastya@yesbank,1,2,5,201
5527.4,0,2025-02-05 21:44:11,Mizoram,Trusted,Others,tanveer77@icici,2,1,4,816
9762.04,0,2025-02-05 05:50:29,Punjab,Trusted,Travel,imaran33@yesbank,1,4,5,621
3496.16,0,2025-02-21 00:11:04,Sikkim,Trusted,Others,khannagaurangi@icici,3,4,13,657
4519.97,0,2025-02-15 06:39:36,Manipur,Trusted,Fashion,sarmarudra@hdfcbank,1,1,9,196
9815.52,0,2025-01-31 22:49:16,Punjab,Trusted,Food,gourtara@paytm,3,3,6,636
2676.72,0,2025-01-01 16:24:30,Gujarat,Trusted,Fashion,mkunda@axisbank,1,2,2,786
980.2,0,2025-01-07 13:20:56,Kerala,Trusted,Travel,balvan64@hdfcbank,1,1,4,396
2995.43,0,2025-01-22 07:56:00,Bihar,Trusted,Others,chaudhuriekanta@kotak,1,5,15,615
9631.12,0,2025-01-20 23:47:13,Manipur,Trusted,Others,rprakash@kotak,3,3,13,918
6986.25,0,2025-03-01 16:18:51,Gujarat,Trusted,Travel,sethurmi@hdfcbank,2,3,11,20
6024.3,0,2025-02-15 15:37:32,Mizoram,Trusted,Food,qadimjohal@icici,1,2,9,874
6829.49,0,2025-01-10 22:16:37,Jharkhand,Trusted,Fashion,gnatarajan@hdfcbank,2,3,5,782
6819.3,1,2025-02-10 02:24:47,Karimnagar,Untrusted,Electronics,ldash@icici,3,18,21,43
1983.79,0,2025-02-11 13:22:04,Uttarakhand,Trusted,Grocery,udyatichatterjee@sbi,2,0,8,573
282.33,0,2025-01-11 22:54:56,Maharashtra,Trusted,Food,samarth70@sbi,3,5,9,582
7855.13,0,2025-02-24 06:12:57,West Bengal,Trusted,Fashion,onveer99@yesbank,3,2,6,24
3603.5,0,2025-02-06 03:16:43,Bihar,Trusted,Grocery,zashilshukla@kotak,3,4,6,460
2395.6,0,2025-02-10 23:08:01,Andhra Pradesh,Trusted,Others,korpalxavier@axisbank,1,2,12,338
5090.7,0,2025-01-09 16:16:18,Tripura,Trusted,Others,mistrywarda@icici,1,0,9,568
3728.22,1,2025-02-06 01:29:59,Muzaffarpur,Untrusted,Fashion,zpai@hdfcbank,1,16,20,4
9072.13,0,2025-01-20 20:08:28,Himachal Pradesh,Trusted,Food,charvibahri@sbi,2,3,12,645
691.13,0,2025-01-27 18:48:23,Goa,Trusted,Travel,prashadlakshmi@icici,1,0,2,220
9315.42,0,2025-02-13 18:52:03,Arunachal Pradesh,Trusted,Travel,ouppal@kotak,2,4,7,118
7601.46,0,2025-01-07 01:12:52,Goa,Trusted,Grocery,yashicaben@hdfcbank,3,2,12,386
9772.45,0,2025-01-09 02:56:09,Sikkim,Trusted,Others,chandreshmander@kotak,3,0,5,995
861.08,0,2025-02-23 03:34:39,Chhattisgarh,Trusted,Fashion,meerapingle@paytm,3,2,7,352
8588.88,0,2025-01-03 08:10:40,Telangana,Trusted,Fashion,krisha61@yesbank,2,2,10,237
9765.83,0,2025-01-27 20:29:46,Uttarakhand,Trusted,Fashion,sahnishaurya@yesbank,3,0,2,940
7530.07,0,2025-01-10 01:28:25,Uttar Pradesh,Trusted,Grocery,bnaidu@kotak,2,5,14,755
8396.91,0,2025-01-23 10:23:53,Andhra Pradesh,Trusted,Food,sathvikgill@sbi,3,0,0,677
6699.16,0,2025-02-22 22:14:13,Chhattisgarh,Trusted,Food,deovrishti@kotak,3,3,8,809
1137.88,0,2025-02-27 13:40:58,Telangana,Trusted,Others,vkuruvilla@paytm,3,5,7,519
6640.11,1,2025-01-25 03:35:03,Eluru,Untrusted,Electronics,triya37@axisbank,3,8,9,4
3307.06,0,2025-02-12 03:37:38,Haryana,Trusted,Food,aayush68@sbi,1,4,14,991
8368.25,0,2025-01-23 16:37:15,West Bengal,Trusted,Food,kumernathan@sbi,1,5,6,836
6669.67,0,2025-01-10 22:32:08,Gujarat,Trusted,Electronics,alad@hdfcbank,1,2,9,358
454.31,0,2025-03-03 16:33:28,Assam,Trusted,Travel,luthrarayaan@axisbank,3,3,5,434
8943.51,0,2025-01-28 04:35:12,Gujarat,Trusted,Travel,bchhabra@icici,2,0,5,537
8260.22,0,2025-02-27 02:03:36,Arunachal Pradesh,Trusted,Others,rparikh@kotak,2,0,1,466
8651.61,0,2025-01-08 11:34:30,Chhattisgarh,Trusted,Travel,cpal@paytm,2,1,7,421
8019.42,0,2025-02-04 05:40:03,Tamil Nadu,Trusted,Electronics,kibeyatin@icici,2,0,0,382
2184.55,0,2025-02-05 09:47:44,Sikkim,Trusted,Grocery,yuvraj63@kotak,2,5,13,241
7236.98,0,2025-02-24 01:45:53,Sikkim,Trusted,Food,qbhakta@paytm,3,4,9,193
2792.95,0,2025-01-20 00:02:23,Manipur,Trusted,Grocery,meghanabali@paytm,2,4,12,515
3194.98,0,2025-01-25 07:53:09,Uttarakhand,Trusted,Electronics,msharma@sbi,2,0,2,544
1624.35,0,2025-01-28 02:02:43,Arunachal Pradesh,Trusted,Travel,finnkara@hdfcbank,3,4,10,301
1994.88,1,2025-02-19 22:41:54,Patna,Untrusted,Fashion,labanborra@paytm,4,17,22,32
1965.89,0,2025-02-20 14:19:17,Tripura,Trusted,Others,ryan34@axisbank,3,4,7,937
3564.45,0,2025-01-03 23:06:35,Sikkim,Trusted,Food,abhiram12@yesbank,3,3,11,722
9784.61,0,2025-01-18 23:03:49,Bihar,Trusted,Others,dhawansachi@hdfcbank,1,3,5,191
5508.27,0,2025-01-28 09:38:08,Haryana,Trusted,Electronics,tmane@kotak,1,1,11,805
