amount,is_fraud,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction
9332.48,0,16-01-2025 19:43,Rajasthan,Trusted,Fashion,girindra68@hdfcbank,3,3,5,57
3193.88,0,20-01-2025 09:43,West Bengal,Trusted,Food,beraeesha@icici,1,3,13,54
9491.44,0,15-01-2025 23:27,Meghalaya,Trusted,Fashion,sanya41@yesbank,2,5,10,42
668.12,0,08-01-2025 23:48,Bihar,Trusted,Food,jonathanwali@yesbank,1,5,6,98
5408.3,1,11-01-2025 17:37,Jamnagar,Untrusted,Fashion,edeshmukh@icici,3,16,20,8
2090.79,1,06-01-2025 08:52,Mira-Bhayandar,Trusted,Travel,parekhchandresh@sbi,7,15,21,2
967.34,0,06-01-2025 15:40,Nagaland,Trusted,Grocery,oliverloyal@paytm,3,0,3,48
2287.33,0,22-01-2025 15:50,Kerala,Trusted,Travel,xitiagrawal@paytm,3,5,11,57
8456.29,0,06-01-2025 14:03,Uttarakhand,Trusted,Food,memonekaraj@axisbank,1,2,9,97
8107.94,0,14-01-2025 08:00,Meghalaya,Trusted,Food,masterbalendra@yesbank,1,3,3,35
7959.66,0,15-01-2025 05:38,Meghalaya,Trusted,Travel,ikaul@kotak,1,5,12,100
4862,0,03-01-2025 04:27,Karnataka,Trusted,Others,dhritiraju@paytm,3,3,11,35
5304.88,0,05-01-2025 17:31,Rajasthan,Trusted,Grocery,bhavanivyas@axisbank,1,2,5,44
4368.21,0,08-01-2025 13:55,Mizoram,Trusted,Fashion,tanejaekansh@sbi,3,2,6,87
7999.78,0,12-01-2025 00:21,Kerala,Trusted,Others,mkaul@sbi,2,1,6,32
2971.81,0,06-01-2025 15:38,Chhattisgarh,Trusted,Food,dchaudhry@kotak,1,4,13,16
2577.66,0,06-01-2025 00:32,Telangana,Trusted,Grocery,tristanvasa@sbi,1,1,8,48
6722.6,0,24-01-2025 01:27,Uttarakhand,Trusted,Electronics,darika51@icici,2,5,9,32
7535.5,0,03-01-2025 12:03,West Bengal,Trusted,Travel,nandinibaria@yesbank,3,2,6,46
9681.6,0,19-01-2025 10:33,Kerala,Trusted,Food,boradarika@hdfcbank,3,1,6,16
9406.32,0,02-01-2025 03:16,Sikkim,Trusted,Food,devanshraju@paytm,2,1,1,57
9939.89,0,19-01-2025 21:35,Haryana,Trusted,Food,pantbhanumati@axisbank,3,4,4,92
6836.66,0,09-01-2025 03:48,Assam,Trusted,Others,kalitayauvani@yesbank,1,1,10,29
4068.74,0,13-01-2025 09:21,Gujarat,Trusted,Food,atwaljasmit@hdfcbank,2,1,7,47
5261.95,0,14-01-2025 07:13,Gujarat,Trusted,Travel,barkha83@hdfcbank,3,4,5,43
3242.8,0,11-01-2025 21:29,Kerala,Trusted,Electronics,ckarpe@kotak,2,1,3,23
6493.03,0,15-01-2025 14:16,Nagaland,Trusted,Fashion,isaiahchaudhuri@yesbank,3,4,4,90
5895.53,0,13-01-2025 02:14,Goa,Trusted,Electronics,dharekaraj@kotak,2,3,3,44
7074.46,0,15-01-2025 16:12,Haryana,Trusted,Food,bhavanikara@sbi,3,0,10,74
8460.49,0,02-01-2025 16:28,Manipur,Trusted,Food,baligautam@paytm,3,2,3,64
2684.49,0,22-01-2025 08:41,Mizoram,Trusted,Grocery,hborah@paytm,1,5,10,65
2844.82,0,17-01-2025 20:16,Mizoram,Trusted,Fashion,chatterjeeradhika@hdfcbank,1,1,6,38
1828.52,0,13-01-2025 01:35,Himachal Pradesh,Trusted,Fashion,adya78@sbi,1,3,4,51
1791.23,0,24-01-2025 08:34,Haryana,Trusted,Electronics,chawlajacob@hdfcbank,2,1,10,65
526.75,1,03-01-2025 17:46,Raurkela Industrial Township,Trusted,Fashion,matthewmannan@yesbank,2,20,23,6
6894.66,0,06-01-2025 18:49,Gujarat,Trusted,Travel,krisha97@kotak,2,5,6,43
179.74,0,11-01-2025 17:17,Jharkhand,Trusted,Grocery,msarkar@axisbank,2,1,1,93
5847.78,0,04-01-2025 10:19,Chhattisgarh,Trusted,Travel,dugalvyanjana@axisbank,2,3,9,81
34.64,0,22-01-2025 13:03,West Bengal,Trusted,Grocery,shroffchakradev@icici,2,0,7,33
2467.98,0,20-01-2025 02:44,Gujarat,Trusted,Others,roywaida@icici,2,2,7,62
5128.96,0,09-01-2025 05:34,Telangana,Trusted,Grocery,gbhardwaj@sbi,2,5,9,17
469.45,0,07-01-2025 07:57,Goa,Trusted,Fashion,ddar@kotak,2,2,10,68
3991.29,0,24-01-2025 16:39,West Bengal,Trusted,Electronics,chanakya16@sbi,3,0,8,18
4103.41,0,13-01-2025 23:12,Mizoram,Trusted,Food,kiaankashyap@paytm,2,5,8,88
1626.3,0,19-01-2025 11:22,West Bengal,Trusted,Fashion,bhavikakulkarni@sbi,1,2,3,47
9278.49,0,06-01-2025 13:44,Kerala,Trusted,Grocery,janikrisha@hdfcbank,1,5,8,27
8910.62,0,10-01-2025 10:44,Karnataka,Trusted,Food,fmore@kotak,2,2,5,44
394.12,0,11-01-2025 02:27,Madhya Pradesh,Trusted,Travel,anshsampath@sbi,1,0,9,68
1294.11,0,11-01-2025 07:06,Kerala,Trusted,Fashion,naveen79@hdfcbank,1,1,2,55
1244.41,0,19-01-2025 02:48,Punjab,Trusted,Fashion,barkha33@hdfcbank,3,5,8,81
6039.62,0,24-01-2025 04:08,Chhattisgarh,Trusted,Electronics,oakbhanumati@icici,2,2,8,32
9068.83,0,16-01-2025 03:45,Madhya Pradesh,Trusted,Food,buchfaraj@kotak,1,4,11,72
2589.55,0,10-01-2025 22:10,Mizoram,Trusted,Grocery,vinaya66@icici,1,4,13,52
6216.97,0,16-01-2025 06:41,Punjab,Trusted,Grocery,harrison30@paytm,2,5,12,26
944.48,0,08-01-2025 05:02,Tripura,Trusted,Fashion,yashoda19@axisbank,1,5,15,29
374.43,0,02-01-2025 20:47,Andhra Pradesh,Trusted,Grocery,krishna22@sbi,2,3,11,12
8302.85,0,23-01-2025 01:58,Odisha,Trusted,Food,oscardave@axisbank,1,2,7,34
3185.39,0,11-01-2025 01:54,Odisha,Trusted,Electronics,pushtiamble@paytm,1,5,9,85
8940.8,0,15-01-2025 15:19,Assam,Trusted,Travel,vedant66@icici,2,0,0,77
119.82,0,03-01-2025 05:35,Punjab,Trusted,Electronics,seshadrinidra@axisbank,3,5,12,91
6551.48,0,18-01-2025 10:10,Nagaland,Trusted,Others,wkohli@kotak,2,0,2,53
2442.46,1,01-01-2025 10:18,Vasai-Virar,Untrusted,Grocery,tejas35@axisbank,9,11,20,7
3788.63,1,21-01-2025 04:55,Cuttack,Trusted,Travel,aryamadhav@sbi,4,11,17,8
8873.39,0,24-01-2025 04:52,Chhattisgarh,Trusted,Others,uzachariah@hdfcbank,3,0,8,78
7905.19,0,01-01-2025 01:57,Punjab,Trusted,Travel,samar08@icici,2,0,7,55
730.6,0,13-01-2025 00:52,Arunachal Pradesh,Trusted,Food,eta10@hdfcbank,2,4,11,61
1446.37,0,07-01-2025 18:56,Kerala,Trusted,Fashion,giriksachdeva@hdfcbank,2,0,7,92
6479.49,0,09-01-2025 05:29,Chhattisgarh,Trusted,Grocery,triptichandra@axisbank,2,1,1,34
9725.16,0,22-01-2025 14:40,Haryana,Trusted,Others,hansbhavna@axisbank,2,1,7,27
2000.29,0,06-01-2025 11:22,Madhya Pradesh,Trusted,Grocery,tristandeep@icici,1,4,6,59
6722.97,0,11-01-2025 14:22,Bihar,Trusted,Food,baradmanbir@hdfcbank,3,5,5,89
9928.11,0,23-01-2025 12:19,Odisha,Trusted,Travel,zkala@hdfcbank,3,1,3,12
1794.48,0,14-01-2025 07:45,Andhra Pradesh,Trusted,Fashion,bajajgavin@icici,3,5,5,36
7151.4,0,14-01-2025 02:24,Tamil Nadu,Trusted,Others,kandaaachal@hdfcbank,1,5,7,12
4119.99,0,18-01-2025 02:37,Arunachal Pradesh,Trusted,Electronics,mitalikunda@yesbank,3,5,5,96
9827.75,0,23-01-2025 19:43,Jharkhand,Trusted,Food,libnichandra@sbi,1,3,7,87
9476.8,0,15-01-2025 03:16,Andhra Pradesh,Trusted,Grocery,ekbalagate@axisbank,3,2,6,25
7285.58,0,17-01-2025 13:00,Karnataka,Trusted,Fashion,theodore32@hdfcbank,3,5,10,82
3792.13,0,16-01-2025 20:14,Chhattisgarh,Trusted,Others,vamakshi06@hdfcbank,2,1,10,31
768.3,1,21-01-2025 08:40,Jamalpur,Trusted,Grocery,vermavansha@icici,7,5,12,6
6395.62,0,19-01-2025 00:23,Rajasthan,Trusted,Electronics,sanya65@icici,1,1,9,78
9703.11,0,15-01-2025 22:53,Uttarakhand,Trusted,Electronics,gagan26@icici,3,5,6,68
7682.99,0,07-01-2025 19:48,Tamil Nadu,Trusted,Electronics,qadim73@axisbank,3,4,14,56
9989.14,0,05-01-2025 16:27,West Bengal,Trusted,Electronics,dhillonindali@axisbank,1,3,8,72
7257.35,0,17-01-2025 18:16,Odisha,Trusted,Grocery,frado73@sbi,3,1,1,47
4815.29,0,23-01-2025 02:11,Karnataka,Trusted,Others,vsaini@kotak,2,3,7,59
5126.11,0,06-01-2025 04:58,Telangana,Trusted,Others,advay25@yesbank,1,1,4,15
9903.11,0,14-01-2025 23:14,Haryana,Trusted,Others,zsuri@kotak,3,2,4,63
95.34,0,22-01-2025 16:09,Uttarakhand,Trusted,Food,asoni@paytm,2,3,4,58
1756.99,0,01-01-2025 03:40,Haryana,Trusted,Others,david10@sbi,3,4,7,93
1223.95,1,24-01-2025 15:55,Imphal,Trusted,Grocery,olivernagi@paytm,8,16,25,5
2915.13,0,02-01-2025 12:13,Manipur,Trusted,Grocery,nathwahab@hdfcbank,3,1,10,83
1869.99,0,19-01-2025 18:42,Himachal Pradesh,Trusted,Food,yashawini11@icici,2,2,12,12
3317.37,0,23-01-2025 11:43,Tripura,Trusted,Electronics,chakradhardoctor@kotak,3,1,5,32
3379.25,0,17-01-2025 12:39,West Bengal,Trusted,Grocery,balicharita@hdfcbank,1,0,5,51
2971.9,0,05-01-2025 15:51,Arunachal Pradesh,Trusted,Grocery,morarnaksh@yesbank,2,1,8,59
8590.31,0,02-01-2025 10:27,Jharkhand,Trusted,Grocery,odikalall@icici,3,4,14,97
4196.68,0,16-01-2025 01:29,Assam,Trusted,Others,bhaktaanika@axisbank,1,3,10,85
8880.07,0,02-01-2025 12:09,Sikkim,Trusted,Travel,sbalan@yesbank,1,3,3,45
5525.37,0,06-01-2025 03:11,Punjab,Trusted,Others,krishnamurthycharan@hdfcbank,3,2,7,54
9620.16,0,16-01-2025 22:07,Uttarakhand,Trusted,Fashion,achand@sbi,2,0,7,45
8647.18,0,22-01-2025 04:13,Bihar,Trusted,Fashion,jhayre@sbi,2,2,2,33
9564.75,0,03-01-2025 01:35,Telangana,Trusted,Grocery,saurora@kotak,1,0,1,96
7984.85,0,10-01-2025 04:24,Chhattisgarh,Trusted,Fashion,peteragrawal@paytm,1,5,13,67
4062.69,0,16-01-2025 13:57,Uttarakhand,Trusted,Electronics,randhawaunnati@axisbank,2,1,7,90
6723.42,1,05-01-2025 21:24,Khandwa,Untrusted,Food,ijayavohra@hdfcbank,4,18,23,6
2788.75,0,05-01-2025 04:22,Uttarakhand,Trusted,Travel,pooja92@icici,2,1,6,88
5158.96,0,07-01-2025 07:28,Odisha,Trusted,Fashion,sathvik83@hdfcbank,2,3,3,21
8761.6,0,03-01-2025 11:28,Maharashtra,Trusted,Fashion,wbhargava@yesbank,3,1,4,64
5628.95,0,06-01-2025 15:47,Jharkhand,Trusted,Travel,kumermadhav@icici,2,0,7,17
8126.7,0,07-01-2025 23:16,Tamil Nadu,Trusted,Food,xdate@axisbank,1,0,3,21
8571,0,13-01-2025 08:42,Kerala,Trusted,Others,dhawanekta@icici,3,5,15,31
7268.91,0,11-01-2025 03:13,Andhra Pradesh,Trusted,Grocery,wsampath@paytm,1,0,1,52
1241.86,0,02-01-2025 06:09,Assam,Trusted,Others,gagandugar@kotak,3,1,8,97
7763.92,0,15-01-2025 14:37,Tripura,Trusted,Food,lohitjayaraman@axisbank,3,4,5,27
6463.57,0,23-01-2025 20:41,Jharkhand,Trusted,Grocery,deimaran@kotak,2,0,7,21
6713.97,0,11-01-2025 18:21,Odisha,Trusted,Food,jacobborra@sbi,2,3,5,62
9543.83,0,02-01-2025 06:25,Haryana,Trusted,Travel,azaan37@axisbank,3,0,6,52
6592.01,0,12-01-2025 12:38,Haryana,Trusted,Electronics,jacob60@sbi,1,0,5,70
8757.05,0,21-01-2025 05:21,Chhattisgarh,Trusted,Fashion,samuelsahni@sbi,1,5,8,36
6138.08,0,20-01-2025 02:55,Uttar Pradesh,Trusted,Others,bajwayachana@icici,3,1,9,15
2079.36,0,14-01-2025 13:45,Chhattisgarh,Trusted,Fashion,harshil20@paytm,3,3,11,91
5296.71,0,19-01-2025 02:05,Nagaland,Trusted,Travel,charvichawla@axisbank,1,5,15,58
5885.63,0,18-01-2025 08:58,Manipur,Trusted,Travel,samakshvenkataraman@hdfcbank,2,1,11,10
6715.43,0,17-01-2025 04:17,Uttarakhand,Trusted,Food,megha04@hdfcbank,1,1,2,50
8399.96,0,16-01-2025 22:18,Uttarakhand,Trusted,Travel,qsandal@hdfcbank,2,5,8,43
5232.25,0,20-01-2025 15:06,West Bengal,Trusted,Travel,aachal06@sbi,1,2,10,54
3254.54,0,04-01-2025 04:02,Goa,Trusted,Food,gbehl@kotak,2,3,10,63
6669.89,0,11-01-2025 11:03,Chhattisgarh,Trusted,Grocery,tchakrabarti@hdfcbank,3,4,12,72
1307.67,0,13-01-2025 21:20,Assam,Trusted,Electronics,varmarachita@hdfcbank,2,3,10,74
5926.08,0,08-01-2025 13:21,Meghalaya,Trusted,Grocery,santishaan@sbi,1,3,6,78
9679.04,0,06-01-2025 01:33,Arunachal Pradesh,Trusted,Electronics,fsharma@kotak,2,1,1,47
5857.73,0,02-01-2025 20:55,Punjab,Trusted,Fashion,lsampath@axisbank,2,3,4,98
2250.02,0,20-01-2025 19:59,Mizoram,Trusted,Fashion,settybhavani@hdfcbank,2,5,9,93
339.15,0,12-01-2025 15:09,Punjab,Trusted,Travel,bhavika04@sbi,1,0,1,82
5669.58,0,14-01-2025 11:17,Mizoram,Trusted,Travel,nilimaroy@sbi,1,2,12,62
7310,0,06-01-2025 23:49,Arunachal Pradesh,Trusted,Others,balveer92@sbi,2,4,11,63
452.34,0,16-01-2025 12:13,Uttarakhand,Trusted,Travel,lsane@paytm,2,3,12,48
7087.64,0,14-01-2025 15:06,Haryana,Trusted,Others,gkumer@paytm,2,4,13,84
592.03,1,11-01-2025 02:59,Kota,Trusted,Travel,vreddy@paytm,2,19,20,8
7399.28,0,04-01-2025 09:54,Nagaland,Trusted,Travel,aarnav55@yesbank,3,4,8,35
6673.07,0,08-01-2025 21:31,Maharashtra,Trusted,Travel,laban51@paytm,2,4,11,57
6123.72,1,14-01-2025 02:47,Phusro,Untrusted,Electronics,laban57@kotak,8,16,26,10
5935.71,0,05-01-2025 13:14,Haryana,Trusted,Others,hsathe@hdfcbank,1,2,2,55
9052.58,0,04-01-2025 19:18,Arunachal Pradesh,Trusted,Travel,thomas54@yesbank,1,0,5,17
4699.17,0,12-01-2025 07:59,Chhattisgarh,Trusted,Travel,kbhatti@yesbank,1,4,9,67
7886.11,0,02-01-2025 00:26,Sikkim,Trusted,Fashion,isaac10@sbi,3,5,10,26
9252.14,0,24-01-2025 13:53,Tamil Nadu,Trusted,Electronics,lila17@axisbank,1,0,1,78
1313.49,0,03-01-2025 19:49,Arunachal Pradesh,Trusted,Grocery,krisha93@sbi,2,2,3,66
5236.83,0,18-01-2025 13:07,Uttarakhand,Trusted,Fashion,xdutta@kotak,1,2,8,25
8531.88,0,24-01-2025 11:49,Haryana,Trusted,Grocery,rudra02@icici,3,5,14,82
1966.3,0,14-01-2025 22:28,Assam,Trusted,Fashion,gautamitailor@axisbank,3,0,0,59
36.88,0,07-01-2025 07:07,Telangana,Trusted,Fashion,sdeshmukh@sbi,1,1,3,90
9638.11,0,01-01-2025 07:57,Chhattisgarh,Trusted,Food,natarajanvritti@yesbank,1,0,6,24
8838.61,0,01-01-2025 11:48,Assam,Trusted,Fashion,dhawanoscar@axisbank,2,1,10,82
4460.18,0,09-01-2025 09:16,Arunachal Pradesh,Trusted,Others,irout@axisbank,1,1,3,18
8324.56,0,12-01-2025 19:05,West Bengal,Trusted,Others,tejasmammen@yesbank,1,0,0,36
5264.39,0,13-01-2025 12:56,Karnataka,Trusted,Electronics,vrishti73@yesbank,3,1,10,24
2188.54,0,17-01-2025 23:24,Kerala,Trusted,Others,manandash@paytm,1,3,9,91
8898.49,0,07-01-2025 17:20,Arunachal Pradesh,Trusted,Food,magarchaitaly@hdfcbank,1,5,6,58
4027.59,0,11-01-2025 18:13,Bihar,Trusted,Food,oscar32@icici,1,1,2,22
2648.87,0,01-01-2025 08:26,Manipur,Trusted,Others,kalachakradev@hdfcbank,3,3,9,18
6139.91,0,04-01-2025 22:27,Nagaland,Trusted,Fashion,yagneshbains@axisbank,2,4,4,79
5812.64,0,06-01-2025 03:48,Uttar Pradesh,Trusted,Food,advik72@icici,1,0,1,60
7202.09,0,01-01-2025 19:50,Nagaland,Trusted,Food,garimaradhakrishnan@icici,2,5,5,90
4219.85,0,03-01-2025 02:45,Nagaland,Trusted,Food,edhitha63@sbi,3,4,10,35
5316.39,0,04-01-2025 16:49,Karnataka,Trusted,Food,zzacharia@yesbank,2,1,4,61
1146.67,0,24-01-2025 08:55,Haryana,Trusted,Grocery,aadhyasachdev@axisbank,3,5,11,15
7730.54,0,07-01-2025 03:37,Himachal Pradesh,Trusted,Fashion,janani88@paytm,2,2,9,43
3141.63,0,15-01-2025 18:04,Arunachal Pradesh,Trusted,Electronics,csaha@kotak,2,2,5,53
8783.25,0,03-01-2025 00:40,Kerala,Trusted,Travel,daksha50@icici,1,3,9,73
7049.09,0,16-01-2025 17:21,Andhra Pradesh,Trusted,Food,farhan02@hdfcbank,1,3,3,13
2383.57,0,23-01-2025 00:33,Mizoram,Trusted,Grocery,gunbir04@axisbank,1,3,7,23
728.07,0,11-01-2025 12:27,Kerala,Trusted,Electronics,zansi27@sbi,2,5,15,23
9454.17,0,07-01-2025 01:51,West Bengal,Trusted,Electronics,otata@icici,1,3,12,22
3241.6,0,01-01-2025 20:00,Telangana,Trusted,Travel,lipikakale@hdfcbank,1,0,10,71
5936.55,0,13-01-2025 07:26,Meghalaya,Trusted,Grocery,pranavshroff@icici,2,3,11,83
2884.66,0,08-01-2025 08:41,Jharkhand,Trusted,Fashion,rattaamaira@hdfcbank,1,2,9,11
9827.83,0,16-01-2025 13:52,Meghalaya,Trusted,Others,chanakya55@icici,1,1,8,10
636.61,0,11-01-2025 15:25,Arunachal Pradesh,Trusted,Food,dgoyal@paytm,3,4,6,17
9781.14,0,09-01-2025 14:02,Andhra Pradesh,Trusted,Electronics,lchatterjee@paytm,3,1,6,32
811.75,0,02-01-2025 13:29,Uttarakhand,Trusted,Travel,ishanvi02@sbi,2,0,1,98
148.19,0,12-01-2025 01:09,Himachal Pradesh,Trusted,Travel,mayaramachandran@icici,2,1,2,32
5598.37,0,24-01-2025 02:13,Manipur,Trusted,Others,anya79@icici,3,0,4,52
3174.56,0,22-01-2025 17:56,Uttar Pradesh,Trusted,Fashion,regeamruta@axisbank,2,4,7,19
6676.27,0,24-01-2025 05:02,Maharashtra,Trusted,Food,butalawarinder@sbi,2,4,9,10
1589.75,0,05-01-2025 11:56,Odisha,Trusted,Travel,oeshisheth@paytm,2,4,6,52
5954.64,0,20-01-2025 22:08,Gujarat,Trusted,Travel,jyotikumer@axisbank,3,4,9,22
4392.42,0,19-01-2025 17:00,Uttarakhand,Trusted,Travel,isaac56@paytm,3,3,3,41
9951.04,0,05-01-2025 16:19,Himachal Pradesh,Trusted,Travel,vrishtinagarajan@kotak,1,3,13,41
5481.34,0,20-01-2025 18:51,Assam,Trusted,Electronics,anjalinayak@hdfcbank,1,1,2,28
9264.4,0,06-01-2025 08:22,Uttar Pradesh,Trusted,Fashion,suhani61@icici,2,0,4,85
7341.8,0,01-01-2025 18:56,Odisha,Trusted,Electronics,nagyqasim@axisbank,3,5,10,63
4692.2,0,24-01-2025 04:27,Himachal Pradesh,Trusted,Fashion,vivaanthaker@icici,3,2,5,97
6559.39,0,19-01-2025 20:45,Bihar,Trusted,Others,galaronith@axisbank,3,4,9,31
2575.88,0,06-01-2025 03:05,West Bengal,Trusted,Fashion,talwarjatin@paytm,3,1,5,85
8754.32,0,06-01-2025 16:56,Uttar Pradesh,Trusted,Grocery,tbajwa@sbi,3,2,8,16
8559.75,0,02-01-2025 11:33,Odisha,Trusted,Food,jmall@hdfcbank,1,1,4,61
2621.5,0,04-01-2025 16:26,Sikkim,Trusted,Food,tshenoy@axisbank,1,3,3,69
9888.59,0,21-01-2025 20:42,Tamil Nadu,Trusted,Food,harshil15@axisbank,3,0,8,11
3181.27,0,05-01-2025 02:37,Himachal Pradesh,Trusted,Others,wbhattacharyya@paytm,1,4,6,57
7190.69,0,13-01-2025 16:45,Mizoram,Trusted,Travel,miteshswamy@icici,3,0,4,77
1013.7,0,21-01-2025 15:26,Odisha,Trusted,Others,azadparmer@kotak,3,5,8,78
9148.87,1,11-01-2025 21:30,Vijayawada,Trusted,Fashion,amann@paytm,7,20,28,7
1088.53,0,14-01-2025 14:50,Goa,Trusted,Fashion,bhallaekavir@icici,2,4,14,78
6146.06,0,10-01-2025 09:07,Goa,Trusted,Food,balayashica@hdfcbank,2,0,4,94
4159.25,0,04-01-2025 13:53,Goa,Trusted,Travel,jagdishmannan@kotak,3,2,5,81
5689.45,0,03-01-2025 19:40,Kerala,Trusted,Fashion,deepajha@kotak,1,4,14,29
5417.56,0,19-01-2025 05:12,Kerala,Trusted,Fashion,omkaarsingh@kotak,1,0,2,64
6719,0,23-01-2025 01:13,Arunachal Pradesh,Trusted,Grocery,advik39@axisbank,3,5,13,27
1188.11,0,10-01-2025 14:12,Goa,Trusted,Electronics,radha43@axisbank,2,2,8,42
7737.76,0,07-01-2025 12:40,Meghalaya,Trusted,Electronics,sgarg@kotak,1,4,9,40
7404.94,0,19-01-2025 03:39,Assam,Trusted,Electronics,rchada@icici,2,4,10,92
2499.21,0,18-01-2025 18:05,Telangana,Trusted,Fashion,tkalla@sbi,2,0,8,12
6300.6,0,09-01-2025 09:21,Tamil Nadu,Trusted,Travel,cmajumdar@paytm,1,4,5,47
9062.53,0,02-01-2025 05:40,Manipur,Trusted,Travel,chandresh75@sbi,3,3,11,100
8174.96,0,17-01-2025 16:23,Odisha,Trusted,Travel,sachdevtimothy@yesbank,3,2,9,42
3349.27,0,09-01-2025 10:54,Tamil Nadu,Trusted,Fashion,wrai@kotak,3,4,13,71
9389.03,0,17-01-2025 15:32,Arunachal Pradesh,Trusted,Fashion,xavier85@axisbank,3,4,10,30
8074.8,0,08-01-2025 21:19,Meghalaya,Trusted,Grocery,vinayagokhale@paytm,1,1,7,21
5242.65,0,01-01-2025 10:01,Manipur,Trusted,Others,mitali27@yesbank,2,2,12,51
3186.48,0,22-01-2025 23:20,Assam,Trusted,Others,bawaishaan@kotak,3,1,1,69
903.11,0,23-01-2025 02:43,Himachal Pradesh,Trusted,Electronics,farissahni@hdfcbank,3,5,10,95
9674.32,0,20-01-2025 18:44,Maharashtra,Trusted,Electronics,vedaagate@sbi,3,1,1,24
2968.89,0,04-01-2025 04:05,Tamil Nadu,Trusted,Others,ubadami@axisbank,2,5,10,59
330.31,0,08-01-2025 14:52,Goa,Trusted,Travel,daraekiya@sbi,3,5,13,14
4070.44,0,03-01-2025 22:55,Himachal Pradesh,Trusted,Electronics,nmohan@yesbank,2,5,11,38
4195.24,0,21-01-2025 18:49,Madhya Pradesh,Trusted,Others,adyasankar@kotak,1,3,11,69
4405.82,0,10-01-2025 01:40,Meghalaya,Trusted,Travel,onveer43@axisbank,1,3,13,17
3677.28,0,23-01-2025 20:57,Bihar,Trusted,Fashion,schahal@kotak,1,1,1,91
7448.21,0,06-01-2025 16:33,Punjab,Trusted,Travel,fbala@paytm,1,3,4,61
2279.29,0,14-01-2025 19:55,Karnataka,Trusted,Others,prakashforum@kotak,2,2,3,23
8661.38,0,23-01-2025 16:32,Uttar Pradesh,Trusted,Travel,ansh08@kotak,2,3,5,64
2368.23,0,16-01-2025 08:25,Kerala,Trusted,Travel,ethankonda@yesbank,1,0,8,37
6735.88,0,20-01-2025 05:53,Tamil Nadu,Trusted,Electronics,lnanda@yesbank,2,5,10,27
2842.9,0,09-01-2025 04:49,Jharkhand,Trusted,Food,viswanathanakshay@hdfcbank,1,0,3,61
1623.02,0,03-01-2025 15:13,Arunachal Pradesh,Trusted,Grocery,ojas34@hdfcbank,3,4,8,47
1010.19,0,01-01-2025 01:23,Tripura,Trusted,Others,michaellad@axisbank,2,0,7,64
8874.05,0,04-01-2025 02:12,Mizoram,Trusted,Electronics,ianand@yesbank,3,3,7,71
2858.19,0,16-01-2025 16:35,Meghalaya,Trusted,Food,bakshireva@icici,2,5,11,70
3661.76,0,02-01-2025 09:12,West Bengal,Trusted,Others,xalak79@paytm,2,1,1,11
7446.2,1,13-01-2025 07:59,Bhind,Untrusted,Others,sathviksane@paytm,6,5,10,10
5705.87,0,24-01-2025 04:14,Uttarakhand,Trusted,Fashion,swamybhanumati@paytm,2,1,2,67
6866.56,0,07-01-2025 04:45,Tripura,Trusted,Food,okamdar@yesbank,2,4,9,68
6678.45,0,05-01-2025 09:43,Madhya Pradesh,Trusted,Grocery,dasguptaquincy@hdfcbank,2,0,9,26
1560.19,0,19-01-2025 09:21,Odisha,Trusted,Others,yrao@kotak,3,0,0,91
4575.03,0,17-01-2025 22:40,Odisha,Trusted,Grocery,siyamittal@sbi,3,3,10,86
6625.62,0,13-01-2025 08:38,Meghalaya,Trusted,Electronics,calebmander@kotak,3,4,8,26
9782.48,0,16-01-2025 20:03,Chhattisgarh,Trusted,Food,nehasetty@icici,2,5,15,15
5600.57,0,17-01-2025 00:15,Bihar,Trusted,Electronics,radhakata@yesbank,1,5,12,30
6193.35,0,15-01-2025 11:16,Chhattisgarh,Trusted,Grocery,dkalla@yesbank,2,2,10,99
46.63,0,21-01-2025 14:43,Odisha,Trusted,Fashion,qloke@axisbank,2,0,7,98
126.92,0,22-01-2025 16:40,Telangana,Trusted,Fashion,venkataramanforum@paytm,2,1,9,82
8643.41,0,09-01-2025 01:38,Bihar,Trusted,Fashion,madhavprabhakar@yesbank,2,4,7,72
5146.84,0,11-01-2025 21:58,Uttarakhand,Trusted,Travel,ridhi71@hdfcbank,3,5,12,48
4155.22,0,16-01-2025 01:12,West Bengal,Trusted,Travel,akshaydivan@paytm,2,4,9,75
934.52,0,10-01-2025 03:43,Odisha,Trusted,Food,vbatra@sbi,3,0,3,68
9458.45,0,05-01-2025 23:56,Haryana,Trusted,Food,lavanyaloyal@hdfcbank,3,1,9,19
9766.32,0,03-01-2025 07:48,Meghalaya,Trusted,Food,jonathan04@icici,2,0,9,24
2747.32,0,10-01-2025 05:38,Madhya Pradesh,Trusted,Fashion,theodore15@hdfcbank,2,3,12,13
169.18,0,05-01-2025 15:03,Chhattisgarh,Trusted,Fashion,xkota@kotak,2,3,3,49
7034.96,0,16-01-2025 09:26,Goa,Trusted,Others,wyatttandon@paytm,1,5,5,40
7798.28,0,23-01-2025 13:29,Uttar Pradesh,Trusted,Fashion,noah28@yesbank,1,4,9,27
8808.13,0,02-01-2025 15:38,Meghalaya,Trusted,Others,anvi29@kotak,2,0,10,81
5550.45,0,06-01-2025 12:56,Mizoram,Trusted,Travel,sandhunoah@paytm,1,1,3,28
