transaction_id,amount,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction,is_fraud,hour
7f6ef909-83fe-47a3-9311-ff9ac1b03919,27590.82,2025-03-09 17:50:56.378711,Himachal Pradesh,Trusted,Electronics,bimala16@icici,2,1,2,97,0,17
05fe4325-4493-4f05-927f-f9ebc00d111b,2983.12,2025-03-09 16:29:14.378711,Goa,Trusted,Grocery,tbahl@sbi,4,0,3,120,0,16
23b748d3-4775-4518-954e-35f178a0cd53,7751.52,2025-03-09 09:51:52.378711,Rajasthan,Trusted,Others,kevinupadhyay@icici,1,4,4,147,0,9
fe187253-1a16-4bf4-86a4-fb2188e49ee4,6218.85,2025-03-09 16:56:05.378711,Uttarakhand,Untrusted,Fashion,wyattdewan@yesbank,2,4,5,192,0,16
f71d8215-e6a6-4dad-bd19-f62b13f9c795,237.73,2025-03-09 02:53:19.378711,Chandigarh,Trusted,Healthcare,kpillay@hdfcbank,8,18,25,2,1,2
be837a62-2db2-4db5-b469-4b86f05fe071,3912.4,2025-03-09 21:10:31.378711,Uttar Pradesh,Trusted,Utilities,bailnilima@kotak,4,4,5,182,0,21
248bc190-35e6-48a9-9e5e-78c80151463c,1893.76,2025-03-09 17:41:01.378711,Karnataka,Trusted,Entertainment,simonsaini@hdfcbank,2,1,1,119,0,17
a815431d-80af-4b59-8a6f-0ca842e1344a,9118.39,2025-03-09 21:54:09.378711,Chhattisgarh,Trusted,Healthcare,maanavsawhney@axisbank,1,3,3,159,0,21
07793ab5-36c7-40da-a54b-b18ec0d23d42,9657.36,2025-03-09 22:33:50.378711,Arunachal Pradesh,Untrusted,Fashion,darikaaurora@paytm,2,4,7,130,0,22
5c59a399-d7d9-484c-bb5b-71db58a5ea25,1206.55,2025-03-09 15:12:09.379712,Assam,Untrusted,Entertainment,aarnadora@axisbank,3,5,7,47,0,15
48386e31-dba5-455d-bea7-491daded9eec,15079.65,2025-03-09 00:29:24.379712,Amritsar,Untrusted,Others,kvarma@hdfcbank,9,18,28,27,1,0
e90ace54-4b1e-42d3-985a-b053ce24b2e2,227.06,2025-03-09 00:30:51.379712,Purnia,Untrusted,Travel,advaith25@hdfcbank,7,15,20,8,1,0
aac12014-bb73-402c-97e4-9e030d1c943e,247.31,2025-03-09 02:53:18.379712,Chapra,Untrusted,Education,wazir46@paytm,12,16,25,1,1,2
6b746d0f-febf-4b63-8392-dcfb0f7af5f5,9178.55,2025-03-09 02:12:09.379712,Siliguri,Untrusted,Others,warriorandrew@yesbank,8,16,27,3,1,2
d5461212-9cfe-4028-b19f-56654d81f19f,827.13,2025-03-09 16:31:13.379712,Uttarakhand,Untrusted,Food,egoswami@yesbank,2,3,3,66,0,16
fbcde52d-f908-434a-b538-765cb7f1b731,39508.2,2025-03-09 18:56:45.379712,Rajasthan,Trusted,Education,bachittar91@yesbank,2,1,4,187,0,18
995c49da-adb0-4b89-b3c4-f219d2b11793,2554.84,2025-03-09 09:21:54.379712,Haryana,Untrusted,Food,vsarraf@icici,4,4,6,184,0,9
e682b9b4-9968-4f51-8f05-7c43a9ff6d04,2704.86,2025-03-09 15:38:45.379712,Odisha,Trusted,Entertainment,spalan@hdfcbank,4,1,2,137,0,15
a0219636-6de1-4b67-bb0f-9771cc50b358,2602.29,2025-03-09 21:56:08.379712,Bihar,Untrusted,Grocery,zarna73@hdfcbank,1,2,2,88,0,21
8676051f-5a07-4266-be4a-62a1d361f882,3392.16,2025-03-09 13:59:38.379712,Jharkhand,Trusted,Utilities,zansibains@yesbank,3,0,1,129,0,13
5867116c-0088-46ce-8704-e90095657a7b,1429.82,2025-03-09 15:32:14.379712,Tripura,Trusted,Food,mitalosha@kotak,1,4,5,92,0,15
dd2c754b-6b76-4530-a30f-b73dd6d78b20,8250.11,2025-03-09 18:34:27.379712,Goa,Trusted,Education,ichadha@icici,4,5,7,103,0,18
d09bfd82-927e-4621-857a-0891fc52a47e,4387.71,2025-03-09 03:56:32.379712,Phagwara,Trusted,Grocery,kashviben@hdfcbank,13,16,24,21,1,3
8cec2cc7-06c2-451f-9c1a-30945acab6b5,9281.64,2025-03-09 04:51:52.380713,Shimoga,Trusted,Others,garima42@axisbank,7,8,21,6,1,4
7c44cc63-ae6f-4e3c-b853-bd502c6363d7,26.2,2025-03-09 00:03:24.380713,Tirunelveli,Untrusted,Grocery,amara61@paytm,5,12,19,28,1,0
a099937b-507f-4576-b487-6d0cee2dbd5f,493.52,2025-03-09 01:34:12.380713,Sambalpur,Trusted,Education,mugdhadoshi@axisbank,10,12,27,14,1,1
ba629c33-ccd4-4117-abcb-b6cd53baa42d,223.87,2025-03-09 02:39:34.380713,Ramagundam,Trusted,Fashion,prishabiswas@hdfcbank,6,19,31,23,1,2
728e27d0-5e7c-4086-b031-8dae24ce627a,10506.38,2025-03-09 13:48:16.380713,Goa,Trusted,Travel,reva74@yesbank,3,0,0,65,0,13
b309eaa7-aa33-4419-8ebc-d1f1e7d69de3,1712.67,2025-03-09 19:35:37.380713,Madhya Pradesh,Trusted,Healthcare,pradhanpriya@yesbank,3,3,6,171,0,19
5f07758d-5651-4517-8291-0f2a47ec6574,226.35,2025-03-09 08:55:06.380713,Uttar Pradesh,Trusted,Others,vrishtinayak@hdfcbank,3,0,0,32,0,8
9050efe7-751b-41c2-9c1c-af752a4618fe,47667.83,2025-03-09 21:18:55.380713,Chhattisgarh,Trusted,Electronics,daradavid@hdfcbank,3,0,3,151,0,21
29388356-bb72-4272-894a-c2d2c6f988d9,579.04,2025-03-09 19:17:36.380713,Gujarat,Untrusted,Others,surijagvi@hdfcbank,3,0,3,177,0,19
f6f31231-2afd-414f-8d66-e187b8006320,4555.79,2025-03-09 18:31:54.380713,Telangana,Untrusted,Grocery,eesha77@icici,1,3,3,87,0,18
10966fc9-39b4-45f9-b2f3-1a6229a80f16,2309.46,2025-03-09 08:26:47.380713,Sikkim,Untrusted,Grocery,xavierandra@kotak,2,4,5,165,0,8
870c7436-e4ff-4f56-8422-65a7c5971919,2532.77,2025-03-09 03:51:54.380713,Solapur,Trusted,Food,gangulyjanaki@sbi,12,15,22,24,1,3
a2bc5ddf-4d31-4760-8607-fd7da926796e,3737.74,2025-03-09 15:56:45.380713,Maharashtra,Trusted,Others,tellazehaan@icici,3,0,2,59,0,15
58afb222-b8df-4c6f-93d1-c1c7a8bf2e46,4469.05,2025-03-09 08:07:42.380713,Sikkim,Untrusted,Grocery,avni81@paytm,1,1,2,84,0,8
a82bfcec-0a26-4025-ad86-366e5aebc65b,227.3,2025-03-09 18:35:42.381711,Uttar Pradesh,Untrusted,Entertainment,naveen62@kotak,3,0,1,154,0,18
9a5b980e-d0e4-4f5e-9170-2d6ffd01a48a,32615.98,2025-03-09 00:08:31.381711,Amaravati,Untrusted,Travel,januja07@kotak,9,8,22,15,1,0
fba8f318-10c0-4408-8b1c-fd0c61c7ea42,1550.88,2025-03-09 08:40:36.381711,Chhattisgarh,Untrusted,Utilities,banjeet45@paytm,2,4,7,131,0,8
48217e06-e4d5-4905-ad67-b54331b2c893,14696.4,2025-03-09 01:30:43.381711,Dharmavaram,Untrusted,Fashion,maniwaida@kotak,10,8,16,10,1,1
f9269813-6942-4785-ad3e-9b2cc2e2a20b,5367.8,2025-03-09 10:23:06.381711,Haryana,Trusted,Fashion,mdevi@axisbank,3,0,1,88,0,10
4b34335f-dc3b-4e17-9e86-f66e71d89335,3737.17,2025-03-09 14:39:07.381711,Andhra Pradesh,Trusted,Grocery,dlal@kotak,1,2,5,42,0,14
2c9ffd45-d92e-4adb-a16a-5b4345e3566b,2583.5,2025-03-09 15:15:24.381711,Manipur,Untrusted,Grocery,badalarunima@icici,3,5,8,140,0,15
a540d300-8c39-4e66-bf4a-0b69ec61157d,35052.07,2025-03-09 23:34:28.381711,Pune,Untrusted,Travel,chandraoviya@hdfcbank,13,19,26,6,1,23
2155f990-996b-4377-a6cb-fbd75e0b1a34,4333.02,2025-03-09 19:11:02.381711,Maharashtra,Untrusted,Grocery,gandhijack@icici,4,1,2,128,0,19
b2507185-00ab-4109-b05c-2124ec9944ee,9716.19,2025-03-09 02:11:29.381711,Chapra,Trusted,Grocery,saneharrison@icici,7,14,24,11,1,2
68b37f52-eb20-4aaa-9131-16324024dc78,39.14,2025-03-09 01:03:52.381711,Purnia,Untrusted,Entertainment,patrick68@icici,11,11,26,22,1,1
57acbc22-ed84-404a-a4d7-7fa657cc3a65,17825.85,2025-03-09 11:04:30.381711,Kerala,Trusted,Travel,meera52@axisbank,2,3,6,34,0,11
cb89a24f-83e2-46b3-b5b8-8bc019723d62,10115.19,2025-03-09 17:19:08.381711,Arunachal Pradesh,Untrusted,Travel,agatenimrat@icici,2,2,3,32,0,17
dc3dadb0-dce1-4fe8-8b7f-d90ea281a7d5,47.87,2025-03-09 03:08:59.381711,Sagar,Trusted,Utilities,kashvi74@axisbank,5,12,27,13,1,3
97b8578b-a97d-442e-b6b5-3c2dc979fe5c,11733.85,2025-03-09 21:33:09.382712,Kerala,Trusted,Electronics,mayagour@paytm,4,5,7,101,0,21
62b21a68-defa-4e52-bfad-f1a9af8ddbdb,53724.57,2025-03-09 00:33:47.382712,Anantapur,Trusted,Education,christopherkurian@hdfcbank,7,10,21,15,1,0
39ccde99-de1c-452e-abbb-d33b346a64fc,4938.91,2025-03-09 10:17:57.382712,Madhya Pradesh,Untrusted,Fashion,spal@hdfcbank,2,2,4,160,0,10
627b9b81-b48a-4944-89d3-f80fe2fb60ca,4273.35,2025-03-09 08:06:32.382712,West Bengal,Trusted,Others,daliaucchal@kotak,2,3,4,137,0,8
8c67688f-9bc7-4f9e-b118-77e45c68d774,2566.26,2025-03-09 14:38:01.382712,Kerala,Trusted,Food,dhingraharinakshi@icici,3,4,6,65,0,14
627d6052-6f7c-40fe-9c97-112761dd7d8b,13133.68,2025-03-09 12:38:41.382712,Goa,Trusted,Healthcare,viswanathanlohit@hdfcbank,3,4,6,139,0,12
47201f50-f58f-448b-bded-e39edffc0a5d,3782.79,2025-03-09 15:18:54.382712,Uttar Pradesh,Untrusted,Utilities,dhawandivya@axisbank,2,5,6,69,0,15
979aaa22-2f5b-456f-b2bb-919bf8955404,5723.24,2025-03-09 03:58:34.382712,Bhusawal,Trusted,Utilities,anmoldhillon@paytm,9,12,20,12,1,3
08eda4dc-4194-4d12-8f0c-3bdfc32785d1,7630.93,2025-03-09 01:48:35.382712,Jalgaon,Trusted,Entertainment,murtyayaan@icici,10,19,29,17,1,1
3205e7e3-37e7-45cf-9656-d6bdd1f2ba31,56066.7,2025-03-09 03:00:46.382712,Siwan,Trusted,Electronics,gautamisule@paytm,9,12,21,11,1,3
4c3a2d94-ccfb-428f-b3ab-ec3dadcc3eed,1325.01,2025-03-09 18:52:18.382712,Sikkim,Trusted,Grocery,rohanparikh@axisbank,3,0,1,164,0,18
9b7d95bb-db13-4e11-a95f-81d2d2de4ee4,1588.31,2025-03-09 17:59:31.382712,Manipur,Trusted,Entertainment,mallchakrika@icici,4,0,1,191,0,17
321bff02-aed3-4322-8815-4f59d756620d,47226.91,2025-03-09 19:55:00.382712,Mizoram,Untrusted,Electronics,bhatnagarbachittar@yesbank,3,5,5,172,0,19
803678fb-7d2e-4af4-be20-8089e09a5fea,4897.23,2025-03-09 10:51:01.383712,Madhya Pradesh,Trusted,Grocery,edwinrehaan@yesbank,3,4,6,87,0,10
2448972d-0f92-4743-aff8-caf0280a58f0,10130.75,2025-03-09 00:05:09.383712,Mumbai,Trusted,Others,pillaichampak@yesbank,13,18,29,15,1,0
26267135-f58b-4613-bb14-91bb34643d15,50.06,2025-03-09 03:20:52.383712,Jodhpur,Trusted,Entertainment,abhapradhan@sbi,9,16,27,9,1,3
5e553858-b982-4244-8b00-3b7ed85e1086,6791.92,2025-03-09 04:08:12.383712,Agartala,Untrusted,Entertainment,darikabasu@hdfcbank,15,12,27,7,1,4
d345b0d4-4311-423d-9035-36619bc6d923,4314.28,2025-03-09 19:39:05.383712,Kerala,Trusted,Entertainment,yugsridhar@yesbank,3,0,3,185,0,19
02a49434-53a3-4fd3-a6e8-c81d028c397d,625.14,2025-03-09 21:30:40.383712,Tripura,Trusted,Food,atwaldaksha@paytm,4,3,5,126,0,21
c2bb8947-1122-4cce-acee-a58c2f630e02,5925.63,2025-03-09 10:34:09.383712,Mizoram,Trusted,Others,xiti62@sbi,2,2,3,31,0,10
03b9d2f4-3007-4105-8225-1b35cf98c55a,5464.87,2025-03-09 02:04:13.383712,Ramagundam,Trusted,Food,bawahenry@icici,10,19,26,30,1,2
850bd636-d3c7-4d33-addb-113a94155bbd,2153.57,2025-03-09 10:09:03.383712,Sikkim,Trusted,Fashion,gardewishi@axisbank,2,0,1,192,0,10
3f7ef120-e3d2-49da-b5e9-47ecc5d7b6ac,35821.35,2025-03-09 22:25:50.383712,Gujarat,Untrusted,Education,zansilad@yesbank,3,0,0,85,0,22
180ae49e-aca8-4423-ade0-365fd1598f86,26235.68,2025-03-09 15:39:23.383712,Rajasthan,Untrusted,Education,saransara@paytm,1,5,5,50,0,15
50597934-0937-4d90-9d4b-fcb7d43328db,25569.62,2025-03-09 01:02:38.383712,Ujjain,Trusted,Travel,anirudhnazareth@hdfcbank,7,14,29,22,1,1
910ff063-8530-408c-935c-8e86e8493086,6076.48,2025-03-09 17:41:42.384711,Punjab,Trusted,Healthcare,urvashikuruvilla@yesbank,1,1,1,69,0,17
bee82c42-556f-45f1-a16d-02f8bcec1166,1335.18,2025-03-09 22:21:20.384711,Mizoram,Untrusted,Entertainment,cheemanitara@icici,1,1,4,109,0,22
89f47833-622e-45e1-99e5-52f6ed5851f1,79435.86,2025-03-09 00:21:20.384711,Meerut,Untrusted,Electronics,udarshbhakta@axisbank,9,10,22,17,1,0
b6cce3ef-faf1-4194-8487-97e60c75a5b7,7493.06,2025-03-09 13:10:01.384711,Gujarat,Untrusted,Others,virajrana@paytm,4,2,4,30,0,13
028e6b3b-0a93-4f52-b959-bb55011e5e56,2238.84,2025-03-09 21:54:09.384711,Goa,Trusted,Grocery,rjohal@icici,1,4,7,111,0,21
39a7e5f8-0c7b-4cd5-9026-427df96d473e,8182.35,2025-03-09 03:05:54.384711,Yamunanagar,Untrusted,Utilities,nakshkurian@hdfcbank,12,16,27,10,1,3
93ebc7fc-57a6-43be-bd5b-5dad8cccd6b6,29708.98,2025-03-09 12:31:16.384711,Punjab,Untrusted,Education,malhotrabimala@axisbank,4,3,5,53,0,12
ade259b0-4d3d-4a5c-849b-95ea2b91f026,4955.4,2025-03-09 23:54:58.384711,Bokaro,Trusted,Entertainment,manbirmangat@sbi,11,17,25,4,1,23
7e093079-0893-45c7-b704-7ec2c7cc2ccc,1444.01,2025-03-09 16:20:46.384711,Manipur,Trusted,Grocery,advaithbuch@yesbank,1,2,4,127,0,16
d93f696e-1930-4a37-9bb4-c0cf01288180,14549.97,2025-03-09 12:26:39.384711,Kerala,Untrusted,Electronics,qadimpatla@hdfcbank,2,1,2,146,0,12
72e54d92-3a3e-480d-ba54-d24b8683207b,24.11,2025-03-09 02:49:08.384711,Khora ,Untrusted,Grocery,wadhwavamakshi@axisbank,9,17,25,18,1,2
77480374-a336-4ac1-9171-f46d981ce996,10123.28,2025-03-09 11:19:28.384711,Haryana,Trusted,Travel,ymittal@yesbank,3,5,6,74,0,11
79d5d5e5-8971-4066-8231-fae07e4136ae,13613.76,2025-03-09 17:42:31.384711,Karnataka,Untrusted,Travel,oviyabhatnagar@paytm,3,4,7,114,0,17
a4606e9b-67ff-4bc2-b8a4-df83d801d405,18497.34,2025-03-09 13:14:21.385715,Uttarakhand,Trusted,Travel,yoshita63@paytm,3,3,4,56,0,13
23ff0e60-0f4b-40fc-b603-948266a80a1f,3433.95,2025-03-09 09:06:24.385715,Assam,Trusted,Healthcare,korpalatharv@kotak,4,4,5,159,0,9
86333c39-bf97-4809-b7b4-e451ef972842,1244.57,2025-03-09 13:00:27.385715,Maharashtra,Untrusted,Grocery,nandaharrison@kotak,2,2,2,115,0,13
6751eee6-2558-4600-9e0e-13f3322856f3,1272.27,2025-03-09 19:56:41.385715,Assam,Untrusted,Utilities,yagnesh72@hdfcbank,2,4,6,162,0,19
6a2226d9-6fcd-46be-9246-0eb873c77c18,29199.08,2025-03-09 22:01:56.385715,West Bengal,Trusted,Education,ymunshi@paytm,3,5,6,136,0,22
c4b69198-1f47-47c5-aa2a-bd59fab7e903,36553.67,2025-03-09 14:23:18.385715,Tripura,Untrusted,Education,chakrabartidamini@hdfcbank,2,2,4,92,0,14
9f1877c7-f673-450c-b4f9-2b51703cd8d3,32978.06,2025-03-09 10:17:07.385715,Sikkim,Trusted,Education,krishna01@yesbank,1,3,4,176,0,10
9c543a23-3fda-483a-9424-0dc7158f6eef,42.32,2025-03-09 23:54:01.385715,Surendranagar Dudhrej,Untrusted,Grocery,meghana86@icici,8,16,26,27,1,23
c8fd707d-dcc0-4c41-b2a1-90e1f71557e7,172.45,2025-03-09 02:16:46.385715,Kurnool,Trusted,Healthcare,tejas41@icici,13,11,19,13,1,2
1571c8c6-e855-46a6-9e21-bb273f5de03b,2590.27,2025-03-09 22:39:25.385715,Assam,Untrusted,Others,pganesh@icici,2,5,8,94,0,22
c74e8865-9d89-4e69-85ea-35b1d85e16d1,2577.55,2025-03-09 18:57:07.385715,Telangana,Untrusted,Food,knazareth@hdfcbank,2,5,5,104,0,18
cd4e9a1a-056d-4e20-a713-8b208f572221,9409.32,2025-03-09 23:47:38.385715,Sirsa,Trusted,Others,urvashi92@kotak,12,13,22,30,1,23
162984d8-e2b4-40b1-bd3e-c169c0a7a178,13467.92,2025-03-09 11:20:03.385715,Manipur,Trusted,Healthcare,alexander82@yesbank,1,4,4,35,0,11
4d5afabb-54b8-4644-9238-86ddd78d17cd,1420.18,2025-03-09 14:22:44.385715,Karnataka,Trusted,Food,jagvi69@hdfcbank,4,2,4,178,0,14
2971dbf1-7b18-421a-94e9-489979702b2d,4498.71,2025-03-09 19:41:53.386711,Meghalaya,Trusted,Utilities,iyengarrachit@yesbank,2,2,2,88,0,19
083245df-164d-44ae-8aa7-8c8ebd68460e,3655.39,2025-03-09 21:01:19.386711,Telangana,Trusted,Entertainment,kavya02@hdfcbank,2,5,7,160,0,21
184b5486-94df-42be-9225-1cdc85cb694d,2295.9,2025-03-09 20:31:59.386711,Assam,Trusted,Food,egupta@icici,3,2,2,155,0,20
9e2fd5f5-1132-4e07-8990-45c0f59707eb,54316.0,2025-03-09 04:36:58.386711,Haridwar,Trusted,Education,alexander88@paytm,14,19,26,22,1,4
4db99bac-e49f-46fc-8f2b-7bccf43d3d48,96.2,2025-03-09 01:50:05.386711,Karimnagar,Trusted,Travel,narainidika@sbi,15,9,22,1,1,1
cb36f8c8-84c0-48a5-bcbe-772513739120,45452.42,2025-03-09 13:06:52.386711,Maharashtra,Trusted,Electronics,uhari@hdfcbank,1,4,7,134,0,13
2fdaee51-a93a-43ee-b795-131c26f25aa4,14757.01,2025-03-09 01:54:58.386711,Rajahmundry,Trusted,Healthcare,osha69@icici,5,12,24,21,1,1
58501c52-88f4-4a68-9307-d511b07b6854,6896.34,2025-03-09 04:40:23.386711,Delhi,Untrusted,Entertainment,gunbir06@sbi,10,13,21,7,1,4
e928d434-a3a1-432a-8a2e-70ab69e63faa,70784.57,2025-03-09 04:22:35.386711,Gulbarga,Trusted,Electronics,evarughese@kotak,13,12,18,18,1,4
d559ed9b-9c73-4e93-912e-7f45b0625899,316.35,2025-03-09 10:15:58.386711,Madhya Pradesh,Untrusted,Food,sekhonsiddharth@axisbank,1,3,5,163,0,10
2eca3bf1-6dcf-477f-a7f3-5230c43d404e,6919.79,2025-03-09 02:29:38.386711,Ujjain,Untrusted,Utilities,idikajoshi@icici,11,17,30,23,1,2
6a46a703-2361-4302-93e4-b7d55b9010d5,9243.38,2025-03-09 04:49:15.386711,Ludhiana,Trusted,Utilities,grewalikshita@axisbank,5,12,19,19,1,4
e2fca867-5b63-4663-923c-1e05fad3ede2,4467.76,2025-03-09 09:30:32.386711,Uttar Pradesh,Untrusted,Others,wkakar@paytm,2,1,3,106,0,9
e8838b76-bf73-418e-b752-ef1f81b64b3f,4711.3,2025-03-09 02:47:15.386711,Panihati,Untrusted,Food,yatin32@kotak,5,14,23,26,1,2
bd909edf-785f-48f8-83cf-f96f4aa4b4e8,2018.77,2025-03-09 14:27:20.387711,Odisha,Trusted,Others,ckaur@paytm,4,3,4,141,0,14
9ff39ea9-690d-438f-b506-6a8b50a7f769,1954.53,2025-03-09 11:17:13.387711,Maharashtra,Trusted,Food,xbalakrishnan@yesbank,1,2,5,166,0,11
5353ecad-33e8-4609-b9d4-1d7cbf430e93,6086.45,2025-03-09 03:22:00.387711,Guntur,Trusted,Grocery,benjaminbajwa@sbi,8,15,25,6,1,3
420754c1-aa25-453a-804a-e92acde6ad3f,12207.73,2025-03-09 02:23:18.387711,Buxar,Trusted,Others,anjalidivan@axisbank,5,18,33,29,1,2
3245ad3b-e27e-475e-9398-240134f0f5f3,5380.84,2025-03-09 00:59:12.387711,Dehri,Untrusted,Grocery,vedhika16@axisbank,8,14,19,12,1,0
861dcf96-f95b-4550-827f-583e2768b4cc,1066.0,2025-03-09 22:48:31.387711,Maharashtra,Trusted,Others,kamdargaurika@axisbank,4,0,3,90,0,22
acb34ce0-3743-4524-89b1-54552537cc36,1678.81,2025-03-09 22:32:16.387711,Telangana,Trusted,Food,dashati@icici,1,2,2,118,0,22
6666bbd3-8481-45be-b1f4-f804add7401d,1911.02,2025-03-09 16:28:05.387711,Tamil Nadu,Trusted,Grocery,dsarma@paytm,1,1,3,161,0,16
678182b6-1f5c-41ba-88bc-e6d781a0fa46,8910.65,2025-03-09 00:51:07.387711,Hazaribagh,Untrusted,Grocery,shivansh14@hdfcbank,11,16,22,12,1,0
854b1beb-c8aa-4e33-a11d-5d678ba94589,47566.63,2025-03-09 16:40:18.387711,Assam,Trusted,Electronics,aarini53@axisbank,3,5,5,104,0,16
0daf9f5b-5503-401f-b677-5896378e0933,894.03,2025-03-09 19:25:41.387711,Assam,Trusted,Food,okala@axisbank,2,2,2,67,0,19
ef7ec93f-ce44-4d77-ac51-f2fb40dbbc87,23676.9,2025-03-09 16:27:46.387711,Chhattisgarh,Untrusted,Education,lpalan@hdfcbank,1,5,7,75,0,16
deece868-0476-4eeb-8476-aa3ebc27c796,1503.72,2025-03-09 15:52:24.388712,Jharkhand,Untrusted,Food,kibewidisha@yesbank,1,2,3,122,0,15
5ed15b6b-5897-4761-a837-aa122d98c041,187.1,2025-03-09 02:19:22.388712,Silchar,Trusted,Fashion,kadeeesha@yesbank,9,15,23,28,1,2
2f8c6dcd-8bfe-491c-ac1e-fd75cfa2d5ee,8557.93,2025-03-09 10:21:48.388712,Meghalaya,Trusted,Healthcare,sulewishi@paytm,3,3,5,91,0,10
5c00e243-77e0-4b39-9403-7c10f0cf6b29,29782.13,2025-03-09 14:20:24.388712,Telangana,Trusted,Electronics,esinghal@icici,3,3,5,38,0,14
76c8f791-dcfe-4b0a-89bd-5f1102cdb968,4678.2,2025-03-09 01:48:09.388712,Firozabad,Trusted,Grocery,bakhshilall@yesbank,15,15,26,26,1,1
df1d0c53-2eac-45aa-8b38-566b07088da3,27555.86,2025-03-09 02:35:42.388712,Dehradun,Trusted,Healthcare,ambleneel@sbi,7,11,23,6,1,2
4ed59d17-5e2e-4265-a8e0-8c87ead5a940,5365.89,2025-03-09 23:27:03.388712,Jamnagar,Trusted,Food,tanejaanirudh@yesbank,12,20,30,1,1,23
d0da200c-3170-4ad1-95ed-d8e128d51af8,9590.05,2025-03-09 01:00:36.388712,Bhind,Untrusted,Fashion,hdalal@icici,14,12,26,6,1,1
93e3cc0c-6165-4e92-a0e9-9fd3a73a1968,64672.41,2025-03-09 03:33:01.389693,Rewa,Trusted,Electronics,patiljanuja@hdfcbank,10,9,23,1,1,3
7bfd261b-b299-4dbc-ac36-ac93c43bec1b,260.76,2025-03-09 08:18:22.389693,Andhra Pradesh,Untrusted,Food,jhanidra@paytm,3,5,7,104,0,8
1a1aea39-4e3c-4a2f-a9c8-ffcc44c390ca,5709.44,2025-03-09 01:15:17.389693,Tiruchirappalli,Trusted,Grocery,vohradarpan@icici,5,8,18,9,1,1
f43990b7-3c9d-41b5-9d63-3a4c11cb4251,5690.0,2025-03-09 01:40:00.389693,Alappuzha,Untrusted,Food,opurohit@sbi,10,10,20,8,1,1
2839482e-e9f9-4fa7-8283-758b12156226,17185.64,2025-03-09 04:56:54.389693,Chandigarh,Trusted,Travel,ucchalray@kotak,8,12,21,21,1,4
4fb8d087-6990-47b3-a390-06bc440b20eb,32462.95,2025-03-09 02:16:46.389693,Cuttack,Trusted,Travel,santmatthew@paytm,9,8,13,5,1,2
bd5eb932-ea2a-4fe6-9757-8de197d73f63,36383.78,2025-03-09 20:02:11.389693,Odisha,Trusted,Education,sehgalubika@hdfcbank,3,2,3,194,0,20
f7bfb40b-d108-424f-a20b-0a70a9658b4d,2566.98,2025-03-09 14:14:09.389693,Kerala,Trusted,Others,ychauhan@hdfcbank,3,4,7,174,0,14
c17179dc-d968-4cb6-9961-9473b64dcbb8,4174.75,2025-03-09 09:58:02.389693,Karnataka,Trusted,Entertainment,pbhargava@paytm,4,5,7,186,0,9
5cd73c16-fc06-4479-a1c8-e44f6e7c6f99,19018.61,2025-03-09 02:17:48.389693,Belgaum,Trusted,Others,okade@kotak,14,9,14,25,1,2
1bdaddeb-277f-4bee-8858-9f98087375eb,23553.48,2025-03-09 01:14:41.389693,Kumbakonam,Trusted,Travel,rborde@icici,11,17,28,6,1,1
3dab2733-fdcf-493e-ad3a-a1a90d8de957,340.1,2025-03-09 23:18:44.389693,Ulhasnagar,Trusted,Electronics,lavanya08@icici,8,17,29,8,1,23
8b9c4a18-cb60-4aef-b976-c3a8ff5d41ac,10703.47,2025-03-09 10:44:25.389693,Manipur,Trusted,Travel,anneoliver@icici,4,0,3,108,0,10
d5f2ea41-7b5a-459b-8d97-3f82167a1175,10151.69,2025-03-09 08:29:43.390714,Tripura,Trusted,Electronics,vrishtikurian@paytm,1,4,5,67,0,8
54a17387-61e4-457b-9c79-c4412993f962,18948.36,2025-03-09 13:01:47.390714,Karnataka,Trusted,Electronics,leela92@yesbank,4,4,7,31,0,13
f32b54fc-5843-412b-b327-969b6187bc76,1058.45,2025-03-09 15:10:26.390714,Mizoram,Untrusted,Utilities,nandinisinghal@sbi,1,2,4,106,0,15
270cd17a-db63-4731-9971-da2f3a1bc25a,38.11,2025-03-09 00:04:31.390714,Darbhanga,Untrusted,Utilities,jairajoak@kotak,11,18,32,17,1,0
f14852b9-e83e-4618-8236-c34e4129b1f0,235.09,2025-03-09 09:54:03.390714,Maharashtra,Untrusted,Entertainment,aarnav91@paytm,3,2,5,32,0,9
7d69280e-a076-4881-9f49-8cb0f822d65f,8245.31,2025-03-09 01:42:26.390714,Kozhikode,Trusted,Grocery,munshiharish@axisbank,6,18,30,23,1,1
33b3dd78-4d47-48ad-95ee-3e4963958f5f,2587.49,2025-03-09 04:55:54.390714,Guna,Trusted,Food,lilasom@axisbank,11,11,23,26,1,4
66ac7d39-af42-45e9-b57f-f53bdfbf336a,8241.03,2025-03-09 21:49:12.390714,Telangana,Trusted,Others,libnivig@yesbank,3,1,4,47,0,21
60a97b55-a82a-4032-b4db-d764f39267d0,194.84,2025-03-09 23:14:21.390714,Jammu,Untrusted,Healthcare,chakrika99@icici,10,11,19,1,1,23
f72035d2-09fc-476c-ad1b-a72e5bd36b71,18228.63,2025-03-09 11:40:32.390714,Arunachal Pradesh,Untrusted,Electronics,znarasimhan@paytm,2,5,7,118,0,11
