amount,is_fraud,transaction_time,location,device_type,merchant_category,upi_id,transaction_frequency,num_transactions_24hrs,num_transactions_48hrs,time_since_last_transaction
992.04,0,2025-02-17 11:28:56,Odisha,Trusted,Grocery,watika66@icici,3,0,4,136
2805.09,0,2025-01-05 14:20:46,Uttarakhand,Trusted,Electronics,qsarin@axisbank,2,6,12,82
6724.27,0,2025-01-29 07:21:26,Rajasthan,Trusted,Fashion,boaseaachal@axisbank,2,0,3,169
5750.21,0,2025-01-05 19:26:22,Sikkim,Trusted,Grocery,bwable@kotak,3,0,0,810
6636.7,0,2025-02-05 05:36:07,Odisha,Trusted,Fashion,yochana66@ictci,1,6,8,358
5864.23,0,2025-02-14 05:50:10,Punjab,Trusted,Electronics,lpuri@icici,2,5,12,52
7099.66,0,2025-02-21 19:43:46,Uttarakhand,Trusted,Grocery,jharayaan@axisbank,2,2,0,188
6351.66,0,2025-02-11 04:51:41,Madhya Pradesh,Trusted,Grocery,christopher13@sbi,1,4,14,381
8853.33,0,2025-02-28 03:25:25,Manipur,Trusted,Food,wazir55@icici,3,4,5,59
5933.89,0,2025-03-06 18:19:04,Karnataka,Trusted,Others,logan30@sbi,1,4,4,361
8319.06,1,2025-01-19 19:50:13,Guntakal,Untrusted,Grocery,nicholas87@axisbank,4,16,16,17
94.21,0,2025-01-27 06:59:19,Gujarat,Trusted,Food,anirudh42@axisbank,1,2,7,329
1754.04,0,2025-01-24 21:31:10,Madhya Pradesh,Trusted,Fashion,nitara20@kotak,2,1,2,79
811.59,0,2025-03-09 14:19:41,Bihar,Trusted,Electronics,nidra52@axisbank,3,4,8,938
4847.56,0,2025-02-14 22:56:47,Haryana,Trusted,Travel,rnarasimhan@paytm,3,0,7,219
6667.24,0,2025-02-22 09:07:38,Himachal Pradesh,Trusted,Travel,varshaparmar@paytm,2,2,4,554
6230.0,1,2025-02-06 11:04:30,Bhusawal,Untrusted,Electronics,garima89@kotak,6,18,18,3
9368.52,0,2025-02-14 03:49:55,Haryana,Trusted,Others,zssndal@yesbank,2,3,12,82
6227.09,0,2025-03-08 04:31:42,Bihar,Trusted,Others,simonlala@icici,2,3,8,20
1457.42,0,2025-01-19 12:34:12,Punjab,Trusted,Others,atharv27@yesbank,1,2,1,301
7986.37,0,2025-02-16 20:52:59,Uttar Pradesh,Trusted,Electronics,noridaksh@paytm,3,5,14,306
1300.1,0,2025-03-10 09:07:32,Himachal Pradesh,Trusted,Others,garimakaran@yesbank,1,5,7,563
4029.99,0,2025-01-08 00:09:15,Odisha,Trusted,Fashion,panchalrohan@yesbank,1,0,7,427
5486.75,0,2025-02-04 14:27:55,Maharashtra,Trusted,Food,thakurtceodore@kotak,3,0,9,788
529.98,0,2025-01-07 01:33:37,Jharkhand,Trusted,Others,samaksh88@paytm,2,3,7,1035
3887.71,0,2025-03-16 13:45:05,Uttarakhand,Trusted,Grocery,sarkarnoah@axisbank,1,0,0,285
10111.26,0,2025-01-06 17:09:27,Sikkim,Trusted,Others,gautamiparmer@axisbank,1,6,14,282
5579.1,1,2025-01-23 02:48:51,Kavali,Trusted,Fashion,keya06@kotak,4,6,6,35
4479.79,0,2025-02-13 04:30:37,Goa,Trusted,Travel,dayita98@axisbank,2,6,17,595
7091.06,0,2025-02-21 08:54:02,Goa,Trusted,Others,aaravpai@paytm,2,0,2,861
9037.42,0,2025-01-25 08:33:40,Goa,Trusted,Grocery,ravijanuja@hdfcbank,1,2,12,667
5293.65,0,2025-03-06 03:41:04,Nagaland,Trusted,Food,santjanaki@sbi,2,2,4,698
4084.29,0,2025-03-05 12:02:02,Haryana,Trusted,Grocery,narulxtanveer@paytm,1,3,10,693
1767.07,0,2025-02-20 22:40:58,Manipur,Trusted,Travel,hiraldugar@hdfcbank,1,4,15,235
1376.36,0,2025-03-09 11:20:19,Manipur,Trusted,Others,xrandhawa@hdfcbank,2,5,8,57
8791.11,0,2025-02-07 02:09:01,Maharashtra,Trusted,Fashion,zmutti@sbi,2,1,2,172
2274.56,0,2025-02-12 21:51:06,Andhra Pradesh,Trusted,Food,sehgalxalak@yesbank,2,2,7,725
7125.13,0,2025-03-07 16:29:52,West Bengal,Trusted,Grocery,rchhabra@paytm,3,1,1,954
114.03,0,2025-01-25 07:07:18,Goa,Trusted,Others,bachittar78@paytm,1,4,5,388
8194.12,0,2025-02-20 22:52:17,Meghalaya,Trusted,Travel,chakrikakhatri@paytm,3,0,5,744
8783.38,0,2025-01-14 19:42:38,Tamil Nadu,Trusted,Fashion,kadekabir@paytm,2,4,14,595
6615.87,0,2025-03-08 01:56:15,Odisha,Trusted,Electronics,shivanshprabhakar@hdtcbank,2,0,0,252
288.92,0,2025-01-31 22:14:55,Bihar,Trusted,Electronics,amol40@yesbank,2,2,3,890
5173.97,0,2025-01-01 09:57:09,Karnataka,Trusted,Electronics,lekhagaba@hdfcbank,1,1,2,278
2500.51,0,2025-01-26 09:16:59,Madhya Pradesh,Trusted,Travel,mittaljoshua@sbi,3,3,4,84
6567.4,0,2025-03-06 08:29:11,Tamil Nadu,Trusted,Food,darya@sbi,2,3,6,210
2641.59,0,2025-02-06 14:13:53,Tripura,Trusted,Others,cpuri@sbi,1,6,14,261
10361.85,0,2025-01-12 04:31:56,Chhattisgarh,Trusted,Fashion,bordeandrew@sbi,2,3,13,660
5966.78,0,2025-03-14 11:25:57,Karnataka,Trusted,Food,mananissac@yesbank,2,4,12,683
6827.12,0,2025-01-12 20:46:06,Uttarakhand,Trusted,Electronics,krishnakhare@paytm,3,4,15,560
8466.32,0,2025-02-28 17:32:56,Haryana,Trusted,fthers,oommenindrajit@sbi,3,1,7,331
5045.05,0,2025-01-24 14:58:43,Arunachal Pradesh,Trusted,Fashion,enaik@hdfcbank,1,0,7,918
8056.12,0,2025-01-02 02:57:42,Punjab,Trusted,Electronics,dsarraf@hdfcbank,3,0,2,347
3405.07,0,2025-02-26 09:02:33,Madhya Pradesh,Trusted,Electronics,kkrish@kotak,3,0,8,617
9198.08,0,2025-01-21 05:31:48,Karnataka,Trusted,Others,zbava@hdfcbank,2,3,12,350
5821.84,0,2025-03-07 06:58:05,Rajasthan,Trusted,Others,banjeetsuri@yesbank,1,3,9,555
433.57,0,2025-03-15 06:18:23,Bihar,Trusted,Travel,siddharthbhattacharyya@axisbank,2,3,7,836
1175.81,0,2025-01-06 22:16:28,Assam,Trusted,Fashion,vmalhotra@axisbank,2,0,3,116
1829.67,0,2025-02-17 21:10:34,Nagaland,Trusted,Others,prakashadvik@paytm,2,1,9,218
7384.45,0,2025-01-08 15:51:21,Madhya Pradesh,Trusted,Others,ibhardwaj@axisbank,1,2,6,780
3170.49,0,2025-02-20 08:47:16,Uttar Pradesh,Trusted,Others,ysawhney@sbi,2,3,5,350
4910.38,0,2025-01-03 17:49:29,Jharkhand,Trusted,Fashion,zansibhakta@yesbank,2,4,11,163
9046.14,0,2025-01-18 06:04:23,Haryana,Trusted,Food,krishnihal@sbi,1,3,3,535
3665.95,1,2025-03-10 13:39:11,Sri Ganganagar,Untrusted,Electronics,omisha12@paytm,8,8,18,22
1306.29,0,2025-01-17 03:41:09,Madhya Pradesh,Trusted,Others,mohantyadvaith@kotak,3,4,2,883
8889.79,0,2025-01-26 21:54:50,Andhra Pradesh,Trusted,Electronics,upadhyayupadhriti@sbi,3,3,1,496
6500.19,0,2025-01-11 06:49:39,Odisha,Trusted,Grocery,ekanshkumer@sbi,2,0,4,448
7290.0,0,2025-01-29 10:57:29,Chhattisgarh,Trusted,Fashion,krishikshita@paytm,2,0,5,310
2760.15,1,2025-03-06 22:06:23,Sonipat,Untrusted,Electronics,lvarty@icici,3,11,14,23
9866.71,0,2025-02-03 05:13:37,Assam,Trusted,Electronics,iyengarchakrika@icici,3,3,4,745
204.56,0,2025-02-08 00:57:54,Nagaland,Trusted,Electronics,divyasolanki@yesbank,1,4,10,718
7703.97,0,2025-03-10 13:34:25,Odisha,Trusted,Others,fradoahuja@axisbank,1,4,10,501
8528.62,0,2025-01-27 00:27:42,Andhra Pradesh,Trusted,Travel,chakradhar63@axisbank,3,0,5,957
7335.14,0,2025-01-02 14:57:48,Chhattisgarh,Trusted,Grocery,lekhawagle@axisbank,3,3,11,717
9380.55,0,2025-01-16 19:28:57,Goa,Trusted,Electronics,yadavchristopher@kotak,3,5,10,169
5586.65,0,2025-02-04 09:00:28,Mizoram,Trusted,oashion,gokhaleatharv@sbi,3,3,2,246
404.3,0,2025-03-10 23:00:22,Gujarat,Trusted,Otfers,hemanginikhosla@hdfcbank,1,5,14,134
7467.5,0,2025-03-03 16:35:47,Rajasthan,Trusted,Travel,devdewan@axisbank,1,4,8,901
1146.94,0,2025-01-01 03:40:51,Haryana,Trusted,Food,arjunramanathan@sbi,3,1,1,814
9323.57,0,2025-01-21 10:19:18,West Bengal,Trusted,Grocery,wagledarika@yesbank,2,3,4,922
679.79,0,2025-01-07 20:55:14,Uttar Pradesh,Trusted,Food,gopalwali@sbi,1,2,4,546
6760.11,0,2025-03-06 10:45:53,Telangana,Trusted,Electronics,venkataramanprisha@yesbank,2,0,1,913
7284.88,0,2025-01-28 13:58:55,Manipur,Trusted,Grocery,cheemabina@sbi,2,5,7,613
2142.08,0,2025-03-09 02:04:00,Jharkhand,Trusted,Food,rparekh@sbi,2,4,8,507
7225.82,0,2025-01-06 04:58:43,Bihar,Trusted,Fashion,pantojas@axisbank,2,1,9,775
5790.55,0,2025-03-09 08:31:36,Arunachal Pradesh,Trusted,Grocery,patilchaitanya@axisbank,2,4,8,503
1094.13,0,2025-01-07 06:44:54,Arunachal Pradesh,Trusted,Electronics,yyogi@sbi,3,5,13,640
2213.54,0,2025-03-09 06:21:38,Karnataka,Trusted,Fashion,solankiadvik@axisbank,2,5,12,177
4715.89,0,2025-02-16 20:28:14,Manipur,Trusted,Others,gaurang07@kotak,2,0,5,600
8442.18,0,2025-01-12 10:55:42,Punjab,Trusted,Travel,zloke@hdfcbank,2,0,7,807
4069.29,0,2025-03-09 19:02:17,Kerala,Trusted,Travel,ethannanda@paytm,1,0,4,28
4712.82,0,2025-01-16 04:13:23,Haryana,Trusted,Travel,bhavinimutti@yesbank,3,5,5,0
483.67,0,2025-03-14 16:38:57,Tripura,Trusted,Electronics,sarafsamesh@yesbank,2,3,7,823
5314.29,0,2025-01-31 01:51:46,Tripura,Trusted,Electronics,pjha@icici,2,2,9,263
3079.02,0,2025-01-23 08:52:20,Madhya Pradesh,Trusted,Food,kbhakta@sbi,3,4,13,868
1254.68,0,2025-03-02 04:28:57,Karnataka,Trusted,Food,gargxavier@hdfcbank,3,3,11,182
8405.93,0,2025-02-06 08:03:48,Jharkhand,Trusted,Fashion,unatarajan@icici,1,1,8,128
4387.3,0,2025-01-30 05:57:16,Himachal Pradesh,Trusted,Fashion,vivaannarula@icici,2,5,5,281
3396.57,0,2025-01-28 13:06:09,Odisha,Trusted,Electronics,kapuryasti@paytm,1,0,1,764
7364.94,0,2025-02-22 10:33:43,Kerala,Trusted,Others,lrana@sbi,1,2,3,343
2597.04,0,2025-02-17 07:22:51,Uttar Pradesh,Trusted,Others,aryaagarwal@icici,2,2,9,159
2238.57,0,2025-03-15 08:11:09,Kerala,Trusted,Travel,damyantisinha@axisbank,2,3,4,807
3920.01,0,2025-01-30 12:21:38,Himachal Pradesh,Trusted,Others,iwagle@yesbank,1,6,11,753
193.96,0,2025-01-03 19:13:09,Gujarat,Trusted,Travel,wazirwable@paytm,2,5,9,465
5983.91,0,2025-01-22 08:57:38,Himachal Pradesh,Trusted,Travel,kavyanair@kotak,3,2,3,883
4959.69,0,2025-01-03 02:18:02,Maharashtra,Trusted,Fashion,abhiramtrivedi@paytm,1,4,11,860
4322.18,0,2025-02-15 01:47:30,Chhattisgarh,Trusted,Fashion,bgarde@sbi,2,3,5,459
7239.92,0,2025-01-23 11:09:40,Telangana,Trusted,Others,bassigunbir@hdfcbank,2,4,6,872
1938.83,0,2025-01-31 01:51:05,Uttarakhand,Trusted,Travel,victor40@paytm,2,2,7,934
1705.48,0,2025-01-22 18:10:38,Haryana,Trusted,Food,gulatifarhan@axisbank,3,4,11,626
7263.38,0,2025-02-10 19:32:12,Maharashtra,Trusted,Fashion,nchopra@yesbank,1,4,8,348
5906.68,0,2025-02-25 07:49:46,Assam,Trusted,Fashion,dewanchakradev@yesbank,2,2,2,430
6341.91,0,2025-02-10 18:12:41,Telangana,Trusted,Others,farisjha@kotak,2,6,7,711
7362.75,0,2025-02-04 14:26:19,Himachal Pradesh,Trusted,Others,darvamakshi@sbi,2,0,11,215
3859.78,0,2025-01-08 14:00:06,Uttarakhand,Trusted,Electronics,godasanya@hdfcbank,2,6,11,595
4416.24,0,2025-02-24 12:20:28,Odisha,Trusted,Electronics,zashilcheema@axisbank,1,4,10,243
5110.4,0,2025-03-09 06:59:49,Goa,Trusted,Travel,hritik47@axisbank,3,0,2,803
7816.78,0,2025-02-21 22:56:13,West Bengal,Trusted,Electronics,parmarsamaksh@axisbank,2,2,7,409
9561.85,0,2025-01-03 17:12:47,Chhattisgarh,Trusted,Food,mukherjeeanamika@kotak,2,1,9,604
2158.03,0,2025-02-12 01:42:14,Himachal Pradesh,Trusted,Food,ijaya41@yesbank,3,4,13,521
4541.43,0,2025-01-19 17:51:09,Jharkhand,Trusted,Fashion,ganga06@icici,3,4,14,904
9200.92,0,2025-03-06 21:06:05,Gujarat,Trusted,Grocery,krishsehgal@kotak,3,4,5,58
4184.07,1,2025-02-04 22:26:58,Patna,Trusted,Fashion,ykota@yesbank,3,13,19,45
3021.52,0,2025-03-16 16:53:43,Uttarakhand,Trusted,Electronics,pkoshy@hdfcbank,3,3,7,36
3846.0,0,2025-01-18 06:40:12,Kerala,Trusted,Fashion,mahikajaggi@icici,1,2,4,834
5559.82,0,2025-02-05 13:10:23,Andhra Pradesh,Trusted,Food,balveershah@axisbank,1,2,2,197
5848.61,0,2025-03-12 06:06:12,Tamil Nadu,Trusted,Grocery,reyanshsubramanian@axisbank,1,0,7,875
8721.36,0,2025-01-20 21:05:29,Sikkim,Trusted,Travel,yutikabaral@yesbank,3,3,3,992
3698.26,0,2025-01-10 20:59:14,West Bengal,Trusted,Electronics,csubramanian@hdfcbank,1,0,0,417
7279.17,0,2025-01-21 01:44:27,Karnataka,Trusted,Others,dayamaikaur@yesbank,2,1,3,288
7287.39,0,2025-03-03 08:18:58,Gujarat,Trusted,Others,butalaforum@sbi,2,3,11,1008
1179.9,0,2025-01-08 09:35:09,Odisha,Trusted,Electronics,krish20@yesbank,3,3,5,802
587.31,0,2025-02-15 03:28:42,Madhya Pradesh,Trusted,Electronics,jyotisarkar@sbi,3,1,9,460
2128.83,0,2025-01-05 22:16:29,Himachal Pradesh,Trusted,Grocery,daksha12@paytm,2,2,3,345
9656.06,0,2025-01-27 07:33:13,Assam,Trusted,Food,bhaktashaurya@paytm,3,6,4,438
2883.17,0,2025-02-12 20:49:11,Meghalaya,Trusted,Electronics,balendraganesan@hdfcbank,3,1,2,220
60.09,0,2025-01-27 02:34:22,Punjab,Trusted,Grocery,nitesh46@hdfcbank,2,2,0,177
3473.87,0,2025-02-18 00:44:44,Maharashtra,Trusted,Fashion,farajyogi@sbi,1,5,9,795
7360.02,0,2025-01-02 00:43:12,Manipur,Trusted,Others,ngoswami@icici,1,3,5,879
3415.7,0,2025-01-16 16:02:21,Uttar Pradesh,Trusted,Food,isaac18@hdfcbank,1,3,11,504
6040.57,0,2025-01-14 15:43:07,Mizoram,Trusted,Food,boaseekalinga@kotak,3,4,10,808
9149.84,0,2025-02-09 09:29:41,Madhya Pradesh,Trusted,Fashion,henry96@hdfcbank,1,4,9,425
9013.73,0,2025-02-22 20:26:34,Tripura,Trusted,Others,baljiwanbabu@paytm,1,5,9,605
861.93,0,2025-01-27 12:56:37,Goa,Trusted,Fashion,pallavi38@paytm,3,6,5,28
1047.41,0,2025-02-15 08:06:55,Madhya Pradesh,Trusted,Fashion,lbabi@hdfcbank,1,3,9,140
4251.2,0,2025-02-02 00:26:34,Nagaland,Trusted,Others,elanka@axisbank,3,1,6,872
5737.67,0,2025-02-25 05:23:27,Maharashtra,Trusted,Grocery,agrawalgayathriosbi,3,5,6,228
7740.41,0,2025-02-04 16:50:06,Mizoram,Trusted,Others,mchoudhury@paytm,1,4,9,323
3897.18,0,2025-02-10 14:20:33,Manipur,Trusted,Food,ochhabra@yesbank,1,5,15,526
8693.23,0,2025-02-11 06:03:15,Karnataka,Trusted,Food,ishukla@axisbank,2,0,5,888
6555.04,0,2025-01-23 04:09:53,Assam,Trusted,Grocery,udant26@paytm,2,3,8,1004
7130.37,0,2025-03-02 18:36:11,Gujarat,Trusted,Grocery,tara24@hdfcbank,2,3,13,663
6035.72,0,2025-02-13 02:37:05,Maharashtra,Trusted,Grocery,banjeet62@hdfcbank,3,4,6,271
9653.43,0,2025-01-10 16:45:03,Uttarakhand,Trusted,Others,ekantikabhalla@axisbank,2,0,0,71
9199.06,0,2025-02-01 17:00:02,Karnataka,Trusted,Food,shankerpatrick@sbi,2,5,8,982
9292.34,0,2025-02-12 11:24:43,Assam,Trusted,Others,dubeykritika@hdfcbank,1,5,4,920
5607.77,0,2025-03-03 16:29:33,Rajasthan,Trusted,Fashion,logan32@axisbank,1,6,13,485
8176.69,0,2025-02-20 13:20:28,Bihar,Trusted,Electronics,qmalhotra@paytm,3,1,12,703
687.0,0,2025-02-17 19:41:10,Madhya Pradesh,Trusted,Fashion,banerjeeradha@hdfcbank,3,0,5,642
3142.86,0,2025-03-01 21:46:22,Himachal Pradesh,Trusted,Others,modyrobert@icici,2,4,3,357
2692.85,0,2025-01-07 20:42:40,Nagaland,Trusted,Grocery,nayarlakshmi@paytm,3,1,3,721
6331.74,0,2025-01-19 09:55:49,Haryana,Trusted,Food,aariniaurora@sbi,1,4,11,774
3431.73,0,2025-01-29 02:02:27,Tamil Nadu,Trusted,Travel,madhav65@sbi,3,0,5,310
1696.02,0,2025-02-25 11:34:25,Arunachal Pradesh,Trusted,Electronics,gandhikrishna@paytm,3,5,4,746
9541.88,0,2025-01-22 09:48:19,Arunachal Pradesh,Trusted,Food,eprabhakar@kotak,1,0,10,765
6333.31,0,2025-01-31 06:47:08,Telangana,Trusted,Others,jagat11@paytm,3,5,12,294
1408.45,0,2025-01-05 01:39:50,Tripura,Trusted,Grocery,oniraman@kotak,2,1,10,583
1469.29,0,2025-01-20 07:10:38,Odisha,Trusted,Food,wramakrishnan@icici,3,5,9,1022
9534.21,0,2025-03-14 15:48:13,Odisha,Trusted,Electronics,wriddhish62@paytm,1,0,1,478
1249.7,0,2025-02-06 11:58:42,Goa,Trusted,Fashion,upadhriti05@icici,1,0,0,989
10151.89,0,2025-03-03 05:56:32,Goa,Trusted,Fashion,bavajanaki@kotak,1,3,8,183
10204.16,0,2025-01-06 06:22:49,Uttarakhand,Trusted,Food,sakshamkota@paytm,3,6,6,463
8791.86,0,2025-03-13 12:15:40,Madhya Pradesh,Trusted,Electronics,mukhopadhyaypranav@hdfcbank,3,3,12,399
2228.72,0,2025-02-26 06:52:16,Goa,Trusted,Fashion,ranbir27@hdfcbank,2,3,5,360
8743.74,0,2025-03-17 00:14:40,Manipur,Trusted,Others,mohammedratta@icici,3,3,8,770
4176.58,0,2025-03-10 15:23:22,Telangana,Trusted,Grocery,gopaljagvi@paytm,2,0,9,581
5226.62,0,2025-03-09 03:24:15,Karnataka,Trusted,Travel,gbajaj@kotak,2,3,8,79
8167.55,0,2025-02-25 23:42:20,Karnataka,Trusted,Electronics,smannan@yesbank,1,0,3,115
7266.25,0,2025-01-04 21:02:14,Tripura,Trusted,Travel,tejas68@paytm,1,3,2,500
5153.78,0,2025-01-30 10:30:53,Gujarat,Trusted,Grocery,nbera@kotak,2,0,7,960
7448.0,0,2025-01-08 03:20:58,Telangana,Trusted,Food,ubaria@icici,1,6,13,755
10092.63,0,2025-01-31 03:27:13,Haryana,Trusted,Travel,leenarao@icici,2,4,8,292
117.07,0,2025-02-09 08:55:48,Uttarakhand,Trusted,Food,umann@axisbank,2,2,6,355
4812.3,0,2025-03-01 01:32:34,Chhattisgarh,Trusted,Fashion,charvinatt@hdfcbank,2,6,10,239
3487.75,0,2025-02-09 17:12:35,Odisha,Trusted,Fashion,unnidewan@paytm,2,3,10,107
1060.04,0,2025-03-17 06:25:13,Mizoram,Trusted,Others,chhabraayaan@kotak,1,3,2,551
6443.73,1,2025-01-17 09:09:08,Orai,Untrusted,Others,triyashan@hdfcbank,1,11,10,19
6985.69,0,2025-03-01 10:19:10,West Bengal,Trusted,Fashion,ochander@hdfcbank,1,1,0,498
7934.79,0,2025-03-01 14:44:13,Tamil Nadu,Trusted,Travel,balveerchakrabarti@paytm,1,4,8,644
8755.6,0,2025-01-25 20:26:46,Arunachal Pradesh,Trusted,Others,ekta41@sbi,3,3,4,302
6261.02,0,2025-03-14 06:35:27,Rajasthan,Trusted,Fashion,sethaarna@sbi,3,2,9,280
9118.87,0,2025-03-08 04:59:14,Assam,Trusted,Grocery,mandaikshita@hdfcbank,3,2,8,764
743.02,0,2025-01-25 22:43:53,Tamil Nadu,Trusted,Others,zarnaghose@icici,3,0,10,850
5236.34,0,2025-02-27 01:53:54,Jharkhand,Trusted,Others,zgarde@axisbank,2,3,7,608
4882.07,0,2025-01-25 23:10:21,Goa,Trusted,Others,ubanerjee@axisbank,2,0,7,715
8083.79,0,2025-02-26 02:10:49,Tripura,Trusted,Grocery,zilmil01@axisbank,2,4,3,624
7115.42,0,2025-02-16 10:57:43,Kerala,Trusted,Travel,agandhi@axisbank,3,6,13,66
1362.95,0,2025-02-18 12:08:16,Manipur,Trusted,Grocery,leena24@yesbank,1,1,0,1002
415.08,0,2025-02-03 17:39:05,Tamil Nadu,Trusted,Fashion,masonnitra@sbi,3,0,8,792
2879.56,0,2025-02-26 22:17:40,Punjab,Trusted,Others,turvibadal@sbi,1,0,4,459
5489.15,0,2025-03-11 01:51:19,Kerala,Trusted,Others,gagate@kotak,3,2,1,759
7265.81,0,2025-01-06 00:59:04,Bihar,Trusted,Electronics,yadavi35@icici,1,1,6,443
6467.26,0,2025-01-29 20:42:48,Manipur,Trusted,Fashion,rjohal@yesbank,3,0,0,45
2321.59,0,2025-02-18 09:27:58,Punjab,Trusted,Food,senrachit@icici,1,3,7,140
8841.69,1,2025-02-14 10:32:31,Solapur,Trusted,Others,ekbal27@kotak,9,13,15,27
6168.83,0,2025-02-05 05:51:31,Tripura,Trusted,Electronics,msunder@axisbank,2,1,7,867
9156.92,0,2025-01-24 00:37:53,Bihar,Trusted,Others,ojasvisunder@sbi,1,0,3,107
8234.66,0,2025-01-30 02:04:03,Bihar,Trusted,Others,balveer95@sbi,3,4,5,399
3163.38,0,2025-02-04 11:02:55,Haryana,Trusted,Electronics,utkarshrai@icici,3,4,10,151
7157.11,1,2025-01-02 16:57:39,Mahbubnagar,Untrusted,Travel,jeevika70@sbi,10,15,22,32
554.06,0,2025-02-22 02:32:26,Andhra Pradesh,Trusted,Others,asarna@paytm,3,0,9,52
5202.6,0,2025-02-21 08:24:51,Telangana,Trusted,Travel,narangishita@hdfcbank,2,0,1,137
765.54,0,2025-02-20 03:00:03,Karnataka,Trusted,Fashion,dhriti91@kotak,1,2,4,882
9319.81,0,2025-03-05 04:19:58,Andhra Pradesh,Trusted,Others,hemani12@paytm,2,1,5,646
9146.41,0,2025-01-20 06:54:04,Uttar Pradesh,Trusted,Travel,eshere@sbi,1,1,11,108
9297.46,0,2025-01-04 06:33:54,Rajasthan,Trusted,Travel,vrishtihans@kotak,1,4,8,840
3124.12,0,2025-02-28 01:45:03,Meghalaya,Trusted,Travel,lissac@axisbank,3,3,9,157
6153.11,0,2025-01-12 13:37:08,Uttarakhand,Trusted,Travel,jasmit53@paytm,2,2,2,529
4419.91,0,2025-03-04 05:02:33,Madhya Pradesh,Trusted,Electronics,rushil23@kotak,2,2,10,776
5337.61,0,2025-01-23 19:13:49,Meghalaya,Trusted,Food,samakaran@axisbank,1,5,10,786
8242.2,0,2025-02-06 19:14:28,Goa,Trusted,Grocery,dhawaneiravati@kotak,2,2,10,120
9002.45,0,2025-02-11 22:26:01,Gujarat,Trusted,Electronics,nishabalakrishnan@icici,1,4,7,228
6787.69,0,2025-02-19 01:56:42,Andhra Pradesh,Trusted,Grocery,puriraksha@hdfcbank,1,0,1,4
3470.66,0,2025-03-11 23:56:40,Manipur,Trusted,Others,bnadig@axisbank,1,5,5,721
7634.03,0,2025-01-27 18:27:06,Odisha,Trusted,Fashion,chadkavya@paytm,3,0,0,883
4450.09,0,2025-03-08 03:12:09,Bihar,Trusted,Fashion,swaminathankashish@paytm,2,1,0,543
4709.52,0,2025-02-27 23:20:20,Odisha,Trusted,Food,mchaudhry@kotak,1,0,6,982
2998.64,0,2025-01-06 11:34:33,Sikkim,Trusted,Electronics,reva46@icici,2,5,7,861
7344.82,0,2025-02-12 23:57:03,Uttarakhand,Trusted,Food,wdave@yesbank,2,4,5,494
3949.9,0,2025-03-15 18:36:56,Himachal Pradesh,Trusted,Travel,useth@yesbank,3,1,2,318
7870.26,0,2025-01-10 03:20:54,Bihar,Trusted,Travel,yashawinibala@hdfhbank,2,4,11,792
7458.23,0,2025-02-23 03:30:34,Maharashtra,Trusted,Grocery,qnagar@sbi,1,3,1,0
2928.08,0,2025-02-25 16:19:36,Chhattisgarh,Trusted,Grocery,meghamishra@hdfcbank,1,2,3,773
10038.39,0,2025-01-05 04:28:04,Rajasthan,Trusted,Travel,srivastavabhanumati@hdfcbank,3,6,6,461
7539.96,0,2025-01-14 14:28:17,Andhra Pradesh,Trusted,Travel,vrittibedi@paytm,3,4,9,771
20.6,0,2025-01-12 04:49:23,Jharkhand,Trusted,Electronics,janiliam@icici,3,6,14,580
2670.77,0,2025-01-11 17:57:34,Kerala,Trusted,Fashion,spalla@icici,3,2,3,239
4331.6,0,2025-02-06 12:49:00,Gujarat,Trusted,Grocery,bhavanimanne@axisbank,2,0,0,445
4570.5,1,2025-01-02 13:36:02,Anand,Trusted,Food,qarin83@axisbank,2,12,15,20
1095.79,0,2025-02-12 20:16:49,Andhra Pradesh,Trusted,Travel,wishi84@icici,3,4,9,725
253.71,0,2025-01-05 13:16:26,Madhya Pradesh,Trusted,Others,chandreshdugar@yesbank,2,0,4,554
1614.96,0,2025-02-27 08:37:37,Tripura,Trusted,Fashion,jonathanvarty@yesbank,2,2,11,586
7840.53,0,2025-01-18 07:07:39,Karnataka,Trusted,Fashion,avig@hdfcbank,2,5,4,274
3593.91,0,2025-03-12 05:59:24,Karnataka,Trusted,Electronics,wallagauri@icici,2,4,7,354
817.96,0,2025-01-29 01:18:28,Andhra Pradesh,Trusted,Electronics,kaladaksh@kotak,3,1,6,487
833.989,0,2025-01-30 17:01:33,Goa,Trusted,Food,wgoda@kotak,1,5,14,151
5653.69,0,2025-01-07 22:50:40,Gujarat,Trusted,Grocery,ojasviravi@kotak,3,3,10,702
10397.5,0,2025-03-16 23:56:56,Kerala,Trusted,Fashion,bhatnagarekantika@icici,1,1,9,621
6811.99,0,2025-01-10 22:33:30,Gujarat,Trusted,Grocery,theodorenath@icici,1,5,5,382
2617.45,0,2025-02-01 08:37:46,Odisha,Trusted,Others,bhandarianamika@icici,1,0,2,318
5959.21,0,2025-01-19 12:38:13,Sikkim,Trusted,Travel,jackson43@hdfcbank,3,3,9,351
6502.89,0,2025-01-19 07:26:09,Haryana,Trusted,Others,tbose@kotak,3,5,14,0
5866.99,0,2025-03-12 15:20:07,Chhattisgarh,Trusted,Grocery,gautam59@kotak,2,6,11,940
3671.02,0,2025-01-23 19:37:12,Arunachal Pradesh,Trusted,Fashion,vchacko@kotak,1,1,6,375
